"","plantID","tier","projectNumber","sampleUniqueID","sampleID","product","flavorName","fatLevel","size","container","dateProcessed","dateCode","sampleDay","test","greaterThanLessThan","dataValue","countability"
"1467",8,2,512,7085,"42","Core","White","2%","½ Gal","Plastic","2023-07-03","2023-07-22","D21","SPC","NULL","160000","NULL"
"1468",8,2,512,7085,"42","Core","White","2%","½ Gal","Plastic","2023-07-03","2023-07-22","D21","CVTA","<","20","E"
"1469",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","DI","SPC","NULL","570","NULL"
"1470",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","DI","CVTA","<","20","E"
"1471",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","D7","SPC","NULL","9200","NULL"
"1472",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","D7","CVTA","NULL","8800","NULL"
"1473",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","D14","SPC","NULL","900000000","NULL"
"1474",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","D14","CVTA","NULL","61000000","NULL"
"1475",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","D21","SPC","NULL","4000000000","NULL"
"1476",8,2,512,7086,"42-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-28","D21","CVTA","NULL","4300000000","NULL"
"1477",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","DI","SPC","NULL","420","NULL"
"1478",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","DI","CVTA","<","20","E"
"1479",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","D7","SPC","NULL","7800","NULL"
"1480",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","D7","CVTA","NULL","7900","NULL"
"1481",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","D14","SPC","NULL","1500000000","NULL"
"1482",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","D14","CVTA","NULL","1500000000","NULL"
"1483",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","D21","SPC","NULL","140000000","NULL"
"1484",8,2,512,7087,"42-2","Extras","White","2%","Qt","Plastic","2023-07-10","2023-07-28","D21","CVTA","NULL","120000000","NULL"
"1485",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","DI","SPC","NULL","500","NULL"
"1486",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","DI","CVTA","<","20","E"
"1487",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","D7","SPC","NULL","28000","NULL"
"1488",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","D7","CVTA","NULL","28000","NULL"
"1489",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","D14","SPC","NULL","2100000000","NULL"
"1490",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","D14","CVTA","NULL","2300000000","NULL"
"1491",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","D21","SPC","NULL","3900000000","NULL"
"1492",8,2,512,7088,"42-3","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-28","D21","CVTA","NULL","4100000000","NULL"
"1493",8,2,512,7089,"43","Core","White","Skim","½ Gal","Plastic","2023-07-03","2023-07-22","DI","SPC","NULL","330","E"
"1494",8,2,512,7089,"43","Core","White","Skim","½ Gal","Plastic","2023-07-03","2023-07-22","DI","CVTA","<","20","E"
"1495",8,2,512,7089,"43","Core","White","Skim","½ Gal","Plastic","2023-07-03","2023-07-22","D14","SPC","NULL","560","NULL"
"1496",8,2,512,7089,"43","Core","White","Skim","½ Gal","Plastic","2023-07-03","2023-07-22","D14","CVTA","NULL","460","NULL"
"1497",8,2,512,7089,"43","Core","White","Skim","½ Gal","Plastic","2023-07-03","2023-07-22","D21","SPC","NULL","58000000","NULL"
"1498",8,2,512,7089,"43","Core","White","Skim","½ Gal","Plastic","2023-07-03","2023-07-22","D21","CVTA","NULL","62000000","NULL"
"1499",8,2,512,7090,"44","Core","White","1%","½ Gal","Plastic","2023-07-03","2023-07-22","DI","SPC","NULL","560","NULL"
"1500",8,2,512,7090,"44","Core","White","1%","½ Gal","Plastic","2023-07-03","2023-07-22","DI","CVTA","<","20","E"
"1501",8,2,512,7090,"44","Core","White","1%","½ Gal","Plastic","2023-07-03","2023-07-22","D14","SPC","NULL","220","E"
"1502",8,2,512,7090,"44","Core","White","1%","½ Gal","Plastic","2023-07-03","2023-07-22","D14","CVTA","<","20","E"
"1503",8,2,512,7090,"44","Core","White","1%","½ Gal","Plastic","2023-07-03","2023-07-22","D21","SPC","NULL","1200000","NULL"
"1504",8,2,512,7090,"44","Core","White","1%","½ Gal","Plastic","2023-07-03","2023-07-22","D21","CVTA","<","20","E"
"1505",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","DI","SPC","NULL","20","E"
"1506",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","DI","CVTA","<","20","E"
"1507",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","D7","SPC","NULL","810","NULL"
"1508",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","D7","CVTA","<","20","E"
"1509",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","D14","SPC","NULL","21000000","NULL"
"1510",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","D14","CVTA","<","20","E"
"1511",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","D21","SPC","NULL","7600000000","NULL"
"1512",8,2,512,7091,"45","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-07-10","2023-07-28","D21","CVTA","<","2000000","E"
"1513",11,3,512,7093,"51","Core","White","Whole","½ Gal","Plastic","2023-07-17","2023-08-09","DI","SPC","NULL","260","E"
"1514",11,3,512,7093,"51","Core","White","Whole","½ Gal","Plastic","2023-07-17","2023-08-09","DI","CVTA","<","20","E"
"1515",11,3,512,7093,"51","Core","White","Whole","½ Gal","Plastic","2023-07-17","2023-08-09","D7","SPC","NULL","5800","NULL"
"1516",11,3,512,7093,"51","Core","White","Whole","½ Gal","Plastic","2023-07-17","2023-08-09","D7","CVTA","NULL","7300","NULL"
"1517",11,3,512,7093,"51","Core","White","Whole","½ Gal","Plastic","2023-07-17","2023-08-09","D14","SPC","NULL","960000000","NULL"
"1518",11,3,512,7093,"51","Core","White","Whole","½ Gal","Plastic","2023-07-17","2023-08-09","D14","CVTA","NULL","1100000000","NULL"
"1519",11,3,512,7101,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-07-17","2023-08-04","DI","SPC","NULL","170","E"
"1520",11,3,512,7101,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-07-17","2023-08-04","DI","CVTA","<","20","E"
"1521",11,3,512,7101,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-07-17","2023-08-04","D7","SPC","NULL","17000","NULL"
"1522",11,3,512,7101,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-07-17","2023-08-04","D7","CVTA","NULL","24000","NULL"
"1523",11,3,512,7101,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-07-17","2023-08-04","D14","SPC","NULL","920000000","NULL"
"1524",11,3,512,7101,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-07-17","2023-08-04","D14","CVTA","NULL","910000000","NULL"
"1525",11,3,512,7094,"52","Core","White","2%","½ Gal","Plastic","2023-07-17","2023-08-08","DI","SPC","NULL","4000","NULL"
"1526",11,3,512,7094,"52","Core","White","2%","½ Gal","Plastic","2023-07-17","2023-08-08","DI","CVTA","<","20","E"
"1527",11,3,512,7094,"52","Core","White","2%","½ Gal","Plastic","2023-07-17","2023-08-08","D7","SPC","NULL","11000","NULL"
"1528",11,3,512,7094,"52","Core","White","2%","½ Gal","Plastic","2023-07-17","2023-08-08","D7","CVTA","NULL","13000","NULL"
"1529",11,3,512,7094,"52","Core","White","2%","½ Gal","Plastic","2023-07-17","2023-08-08","D14","SPC","NULL","520000000","NULL"
"1530",11,3,512,7094,"52","Core","White","2%","½ Gal","Plastic","2023-07-17","2023-08-08","D14","CVTA","NULL","630000000","NULL"
"1531",11,3,512,7095,"52-1","Extras","White","2%","Gal","Plastic","2023-07-16","2023-08-03","DI","SPC","NULL","3200","NULL"
"1532",11,3,512,7095,"52-1","Extras","White","2%","Gal","Plastic","2023-07-16","2023-08-03","DI","CVTA","NULL","420","NULL"
"1533",11,3,512,7095,"52-1","Extras","White","2%","Gal","Plastic","2023-07-16","2023-08-03","D7","SPC","NULL","16000000","NULL"
"1534",11,3,512,7095,"52-1","Extras","White","2%","Gal","Plastic","2023-07-16","2023-08-03","D7","CVTA","NULL","18000000","NULL"
"1535",11,3,512,7095,"52-1","Extras","White","2%","Gal","Plastic","2023-07-16","2023-08-03","D14","SPC","NULL","550000000","NULL"
"1536",11,3,512,7095,"52-1","Extras","White","2%","Gal","Plastic","2023-07-16","2023-08-03","D14","CVTA","NULL","680000000","NULL"
"1537",11,3,512,7096,"52-2","Extras","White","2%","½ Gal","Paper","2023-07-17","2023-08-04","DI","SPC","NULL","330","E"
"1538",11,3,512,7096,"52-2","Extras","White","2%","½ Gal","Paper","2023-07-17","2023-08-04","DI","CVTA","<","20","E"
"1539",11,3,512,7096,"52-2","Extras","White","2%","½ Gal","Paper","2023-07-17","2023-08-04","D7","SPC","NULL","2400","NULL"
"1540",11,3,512,7096,"52-2","Extras","White","2%","½ Gal","Paper","2023-07-17","2023-08-04","D7","CVTA","NULL","3300","NULL"
"1541",11,3,512,7096,"52-2","Extras","White","2%","½ Gal","Paper","2023-07-17","2023-08-04","D14","SPC","NULL","910000000","NULL"
"1542",11,3,512,7096,"52-2","Extras","White","2%","½ Gal","Paper","2023-07-17","2023-08-04","D14","CVTA","NULL","1000000000","NULL"
"1543",11,3,512,7097,"53","Core","White","Skim","½ Gal","Plastic","2023-07-16","2023-08-08","DI","SPC","NULL","3000","NULL"
"1544",11,3,512,7097,"53","Core","White","Skim","½ Gal","Plastic","2023-07-16","2023-08-08","DI","CVTA","<","20","E"
"1545",11,3,512,7097,"53","Core","White","Skim","½ Gal","Plastic","2023-07-16","2023-08-08","D7","SPC","NULL","15000","NULL"
"1546",11,3,512,7097,"53","Core","White","Skim","½ Gal","Plastic","2023-07-16","2023-08-08","D7","CVTA","NULL","20000","NULL"
"1547",11,3,512,7097,"53","Core","White","Skim","½ Gal","Plastic","2023-07-16","2023-08-08","D14","SPC","NULL","1100000000","NULL"
"1548",11,3,512,7097,"53","Core","White","Skim","½ Gal","Plastic","2023-07-16","2023-08-08","D14","CVTA","NULL","1100000000","NULL"
"1549",11,3,512,7098,"54","Core","White","1%","½ Gal","Plastic","2023-07-16","2023-08-03","DI","SPC","NULL","3800","NULL"
"1550",11,3,512,7098,"54","Core","White","1%","½ Gal","Plastic","2023-07-16","2023-08-03","DI","CVTA","<","20","E"
"1551",11,3,512,7098,"54","Core","White","1%","½ Gal","Plastic","2023-07-16","2023-08-03","D7","SPC","NULL","1100000","NULL"
"1552",11,3,512,7098,"54","Core","White","1%","½ Gal","Plastic","2023-07-16","2023-08-03","D7","CVTA","NULL","1100000","NULL"
"1553",11,3,512,7098,"54","Core","White","1%","½ Gal","Plastic","2023-07-16","2023-08-03","D14","SPC","NULL","3200000000","NULL"
"1554",11,3,512,7098,"54","Core","White","1%","½ Gal","Plastic","2023-07-16","2023-08-03","D14","CVTA","NULL","3900000000","NULL"
"1555",11,3,512,7099,"55","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-16","2023-08-06","DI","SPC","NULL","50","E"
"1556",11,3,512,7099,"55","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-16","2023-08-06","DI","CVTA","<","20","E"
"1557",11,3,512,7099,"55","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-16","2023-08-06","D7","SPC","NULL","48000","NULL"
"1558",11,3,512,7099,"55","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-16","2023-08-06","D7","CVTA","NULL","56000","NULL"
"1559",11,3,512,7099,"55","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-16","2023-08-06","D14","SPC","NULL","7400000000","NULL"
"1560",11,3,512,7099,"55","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-16","2023-08-06","D14","CVTA","<","20000","E"
"1561",11,3,512,7100,"55-1","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-17","2023-08-09","DI","SPC","NULL","3400","NULL"
"1562",11,3,512,7100,"55-1","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-17","2023-08-09","DI","CVTA","NULL","7800","NULL"
"1563",11,3,512,7100,"55-1","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-17","2023-08-09","D7","SPC","NULL","28000000","NULL"
"1564",11,3,512,7100,"55-1","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-17","2023-08-09","D7","CVTA","NULL","26000000","NULL"
"1565",11,3,512,7100,"55-1","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-17","2023-08-09","D14","SPC","NULL","8400000000","NULL"
"1566",11,3,512,7100,"55-1","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-17","2023-08-09","D14","CVTA","NULL","6700000000","NULL"
"1567",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","DI","SPC","NULL","70","E"
"1568",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","DI","CVTA","<","20","E"
"1569",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","D7","SPC","NULL","1200","NULL"
"1570",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","D7","CVTA","NULL","1100","NULL"
"1571",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","D14","SPC","NULL","1100000000","NULL"
"1572",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","D14","CVTA","NULL","1200000000","NULL"
"1573",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","D21","SPC","NULL","4500000000","NULL"
"1574",20,1,512,7103,"61","Core","White","Whole","½ Gal","Plastic","2023-07-11","2023-07-28","D21","CVTA","NULL","5300000000","NULL"
"1575",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","DI","SPC","NULL","140","E"
"1576",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","DI","CVTA","<","20","E"
"1577",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","D7","SPC","NULL","3300","NULL"
"1578",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","D7","CVTA","NULL","4100","NULL"
"1579",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","D14","SPC","NULL","1900000000","NULL"
"1580",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","D14","CVTA","NULL","2300000000","NULL"
"1581",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","D21","SPC","NULL","8300000000","NULL"
"1582",20,1,512,7114,"61-1","Single Serve","White","Whole","Pt","Plastic","2023-07-10","2023-07-29","D21","CVTA","NULL","8900000000","NULL"
"1583",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","DI","SPC","NULL","180","E"
"1584",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","DI","CVTA","NULL","100","E"
"1585",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","D7","SPC","NULL","3700000","NULL"
"1586",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","D7","CVTA","NULL","5700000","NULL"
"1587",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","D14","SPC","NULL","1800000000","NULL"
"1588",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","D14","CVTA","NULL","1700000000","NULL"
"1589",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","D21","SPC","NULL","4200000000","NULL"
"1590",20,1,512,7104,"62","Core","White","2%","½ Gal","Plastic","2023-07-11","2023-07-28","D21","CVTA","NULL","6200000000","NULL"
"1591",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","DI","SPC","NULL","240","E"
"1592",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","DI","CVTA","<","20","E"
"1593",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","D7","CVTA","<","20","E"
"1594",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","D7","SPC","NULL","NULL","L"
"1595",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","D14","SPC",">","400000","E"
"1596",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","D14","CVTA",">","400000","E"
"1597",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","D21","SPC","NULL","40000000","NULL"
"1598",20,1,512,7105,"62-1","Extras","White","2%","Gal","Plastic","2023-07-10","2023-07-27","D21","CVTA","NULL","670000000","NULL"
"1599",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","DI","SPC","NULL","10","E"
"1600",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","DI","CVTA","<","20","E"
"1601",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","D7","SPC","<","10","E"
"1602",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","D7","CVTA","<","20","E"
"1603",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","D14","SPC","<","10","E"
"1604",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","D14","CVTA","<","20","E"
"1605",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","D21","SPC","NULL","190","E"
"1606",20,1,512,7106,"62-2","Single Serve","White","2%","½ Pt","Paper","2023-07-10","2023-07-27","D21","CVTA","<","20","E"
"1607",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","DI","SPC","NULL","50","E"
"1608",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","DI","CVTA","<","20","E"
"1609",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","D7","SPC","NULL","5100","NULL"
"1610",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","D7","CVTA","NULL","5700","NULL"
"1611",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","D14","SPC","NULL","750000000","NULL"
"1612",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","D14","CVTA","NULL","880000000","NULL"
"1613",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","D21","SPC","NULL","2700000000","NULL"
"1614",20,1,512,7107,"63","Core","White","Skim","½ Gal","Plastic","2023-07-11","2023-07-28","D21","CVTA","NULL","2600000000","NULL"
"1615",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","DI","SPC","NULL","170","E"
"1616",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","DI","CVTA","NULL","100","E"
"1617",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","D7","SPC","NULL","3100000","NULL"
"1618",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","D7","CVTA","NULL","3500000","NULL"
"1619",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","D14","SPC","NULL","1400000000","NULL"
"1620",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","D14","CVTA","NULL","1700000000","NULL"
"1621",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","D21","SPC","NULL","4500000000","NULL"
"1622",20,1,512,7108,"64","Core","White","1%","½ Gal","Plastic","2023-07-11","2023-07-28","D21","CVTA","NULL","6900000000","NULL"
"1623",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","DI","SPC","NULL","180","E"
"1624",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","DI","CVTA","<","20","E"
"1625",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","D7","SPC","NULL","150","E"
"1626",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","D7","CVTA","<","20","E"
"1627",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","D14","SPC",">","400000","E"
"1628",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","D14","CVTA","<","20","E"
"1629",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","D21","SPC","NULL","3700000","NULL"
"1630",20,1,512,7109,"65","Single Serve","Chocolate","Whole","Pt","Plastic","2023-07-10","2023-07-29","D21","CVTA","<","20","E"
"1631",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","DI","SPC","NULL","40","E"
"1632",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","DI","CVTA","<","20","E"
"1633",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","D7","SPC","NULL","10","E"
"1634",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","D7","CVTA","NULL","20","E"
"1635",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","D14","SPC","NULL","3600000","NULL"
"1636",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","D14","CVTA","NULL","5000000","NULL"
"1637",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","D21","SPC","NULL","8500000000","NULL"
"1638",20,1,512,7110,"65-1","Single Serve","Chocolate","1%","½ Pt","Paper","2023-07-10","2023-07-27","D21","CVTA","NULL","7600000000","NULL"
"1639",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","DI","SPC","NULL","220","E"
"1640",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","DI","CVTA","<","20","E"
"1641",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","D7","SPC","NULL","6700","NULL"
"1642",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","D7","CVTA","NULL","11000","NULL"
"1643",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","D14","SPC","NULL","10000000000","NULL"
"1644",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","D14","CVTA","NULL","3600000000","NULL"
"1645",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","D21","SPC",">","40000000000","E"
"1646",20,1,512,7111,"65-2","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-07-10","2023-07-27","D21","CVTA","NULL","6400000000","NULL"
"1647",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","DI","SPC","NULL","50","E"
"1648",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","DI","CVTA","NULL","20","E"
"1649",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","D7","SPC","NULL","49000","NULL"
"1650",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","D7","CVTA","NULL","49000","NULL"
"1651",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","D14","SPC","NULL","8400000000","NULL"
"1652",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","D14","CVTA","NULL","2600000000","NULL"
"1653",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","D21","SPC",">","40000000000","E"
"1654",20,1,512,7115,"65-3","Flavored","Chocolate","1%","½ Gal","Plastic","2023-07-10","2023-07-28","D21","CVTA","NULL","3900000000","NULL"
"1655",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","DI","SPC","NULL","60","E"
"1656",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","DI","CVTA","<","20","E"
"1657",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","D7","SPC","NULL","70","E"
"1658",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","D7","CVTA","<","20","E"
"1659",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","D14","SPC","NULL","45000","NULL"
"1660",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","D14","CVTA","<","20","E"
"1661",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","D21","SPC","NULL","1200000000","NULL"
"1662",20,1,512,7112,"66","Single Serve","Vanilla","Whole","Pt","Plastic","2023-07-10","2023-07-29","D21","CVTA","<","20","E"
