"","lot_id","unit_id","N0","spoilage_type","STorAT","time","N","logN"
"5735.21",47,46,0.11497391054826,"Spore_Unspoil","AT_45",21,0.115194773532096,-0.938567224711954
"5736.21",47,47,107.069103001072,"Spore_Unspoil","AT_3",21,131.177729240499,2.11786010875189
"5737.21",47,48,1.9627542211291,"Spore_Unspoil","AT_45",21,1.98096000390037,0.296875707108098
"5738.21",47,49,0.0106256060157688,"Spore_Unspoil","AT_179",21,36095.5659263438,4.557453855313
"5739.21",47,50,1.42830639080111,"Spore_Unspoil","AT_3",21,549893.90314197,5.74027890454008
"5740.21",47,51,0.020011671627713,"Spore_Unspoil","AT_100",21,4028708.80808575,6.60516587805809
"5741.21",47,53,0.257735593620444,"Spore_Unspoil","AT_3",21,13.1101024464273,1.11760608541581
"5742.21",47,54,0.00920011640181048,"Spore_Unspoil","AT_100",21,0.0119576536683369,-1.92235402928251
"5743.21",47,56,0.132050408563232,"Spore_Unspoil","AT_17",21,14402300.4546257,7.15843186674492
"5744.21",47,57,1.61551054568982,"Spore_Unspoil","AT_45",21,1.62803813252665,0.211664572882394
"5745.21",47,58,0.24978915307305,"Spore_Unspoil","AT_15",21,21.5799663404376,1.33405076295238
"5746.21",47,59,0.42200184781906,"Spore_Unspoil","AT_3",21,1124.58640055513,3.05099282735089
"5747.21",47,60,0.55387384505029,"Spore_Unspoil","AT_15",21,125.965381470673,2.10025120621263
"5748.21",47,61,0.0380649410628185,"Spore_Unspoil","AT_15",21,6.26261690878583,0.79675584623924
"5749.21",47,63,0.0193100187184939,"Spore_Unspoil","AT_179",21,15.9687186403997,1.20327006894187
"5750.21",47,64,0.0245302841817556,"Spore_Unspoil","AT_15",21,0.930622923250134,-0.0312262540610499
"5751.21",47,65,0.294280530787678,"Spore_Unspoil","AT_45",21,0.303419218407038,-0.517956914703565
"5752.21",47,68,0.169593551614497,"Spore_Unspoil","AT_15",21,3.90982058588252,0.592156828917878
"5753.21",47,69,0.229255069346133,"Spore_Unspoil","AT_3",21,340.639689315798,2.53229524799133
"5754.21",47,71,0.00694791563182308,"Spore_Unspoil","AT_45",21,0.00695189528797238,-2.15789677801484
"5755.21",47,72,4.48254008516996,"Spore_Unspoil","AT_3",21,234579.305815319,5.37028969675382
"5756.21",47,73,0.0217623191492731,"Spore_Unspoil","AT_15",21,1.20912157291459,0.0824699698363858
"5757.21",47,75,0.580058621989574,"Spore_Unspoil","AT_15",21,3.66986050164808,0.564649556209609
"5758.21",47,76,0.00404710402719013,"Spore_Unspoil","AT_3",21,8151.00808672188,3.91121132400701
"5759.21",47,77,0.117358657667105,"Spore_Unspoil","AT_179",21,3550.42653118202,3.55028053024139
"5760.21",47,78,0.648162901842054,"Spore_Unspoil","AT_15",21,17.4705153106336,1.2423057151297
"5761.21",47,81,0.501777596467228,"Spore_Unspoil","AT_3",21,186.01854600914,2.26955624544321
"5762.21",47,82,2.08203094710763,"Spore_Unspoil","AT_45",21,2.10022690942345,0.322266218632421
"5763.21",47,84,0.00311768866370749,"Spore_Unspoil","AT_3",21,2575.82760705982,3.41091679354493
"5764.21",47,85,0.0436966160972515,"Spore_Unspoil","AT_15",21,326.125984989308,2.51338540379789
"5765.21",47,86,0.25346987170456,"Spore_Unspoil","AT_15",21,36.7284245578938,1.56500229996284
"5766.21",47,87,0.150587975891449,"Spore_Unspoil","AT_179",21,140.783798137793,2.14855267764542
"5767.21",47,88,7.79182393300041,"Spore_Unspoil","AT_3",21,10480.0318665286,4.02036260320462
"5768.21",47,89,0.192145312384343,"Spore_Unspoil","AT_15",21,5.18006881935252,0.714335529565023
"5769.21",47,90,0.111514474854507,"Spore_Unspoil","AT_17",21,626617.837156362,5.79700275324649
"5770.21",47,91,0.0956881917975001,"Spore_Unspoil","AT_179",21,308.998171389,2.48995590933417
"5771.21",47,92,0.537813304329851,"Spore_Unspoil","AT_3",21,16.47031706777,1.21670195979255
"5772.21",47,94,0.0245816931414738,"Spore_Unspoil","AT_179",21,145.00465097776,2.16138193231486
"5773.21",47,95,0.648074318538022,"Spore_Unspoil","AT_3",21,624515.017023467,5.79554288583588
"5774.21",47,99,0.254426860410903,"Spore_Unspoil","AT_179",21,12827.000384321,4.10812510775088
"5775.21",47,100,1.48808192928659,"Spore_Unspoil","AT_3",21,7.8774828146796,0.896387464401041
"5776.21",48,2,1.06990781210267,"Spore_Unspoil","AT_3",21,169.000011604266,2.2278867344342
"5777.21",48,4,1.31664894386441,"Spore_Unspoil","AT_3",21,1280.28873606638,3.10730792460046
"5778.21",48,6,0.0973321831761731,"Spore_Unspoil","AT_15",21,432.600560829089,2.63608707812855
"5779.21",48,7,3.27608880117356,"Spore_Unspoil","AT_3",21,6.99229506349126,0.844619746534568
"5780.21",48,8,0.801852546724633,"Spore_Unspoil","AT_15",21,2.64376198392267,0.422222353339332
"5781.21",48,9,3.58371867500657,"Spore_Unspoil","AT_61",21,5877.71014590099,3.76920816541479
"5782.21",48,10,0.0584888687513325,"Spore_Unspoil","AT_15",21,0.954849901140895,-0.0200648925309829
"5783.21",48,11,0.013993200914143,"Spore_Unspoil","AT_3",21,26526.2406239742,4.42367570486541
"5784.21",48,12,0.0305975376810046,"Spore_Unspoil","AT_3",21,0.0899216021501036,-1.04613596379959
"5785.21",48,13,0.3100263479575,"Spore_Unspoil","AT_100",21,9.93213510974612,0.997042618757888
"5786.21",48,14,0.5881077231668,"Spore_Unspoil","AT_3",21,5.61926064426096,0.749679176914081
"5787.21",48,16,0.809753963144058,"Spore_Unspoil","AT_15",21,256.644069891798,2.40933123375157
"5788.21",48,17,1.8321629612549,"Spore_Unspoil","AT_15",21,15.7073549679895,1.19610305839959
"5789.21",48,18,0.00891987053559408,"Spore_Unspoil","AT_3",21,43031.1500069858,4.63378295275265
"5790.21",48,20,1.54812361140547,"Spore_Unspoil","AT_15",21,1479.59406134431,3.17014257951645
"5791.21",48,21,0.0866689536400661,"Spore_Unspoil","AT_3",21,3198.50281307171,3.50494673701418
"5792.21",48,22,0.130014240583643,"Spore_Unspoil","AT_15",21,197.33315740948,2.29520006482694
"5793.21",48,23,1.06625320180751,"Spore_Unspoil","AT_3",21,2891.39656494285,3.46110766073159
"5794.21",48,25,2.12283467724813,"Spore_Unspoil","AT_3",21,777519.698916518,5.89071140094308
"5795.21",48,26,0.0544797291219665,"Spore_Unspoil","AT_3",21,46346.4208889958,4.66601620130303
"5796.21",48,27,2.22422202801975,"Spore_Unspoil","AT_3",21,5544.98191982902,3.74390013441101
"5797.21",48,28,0.0970363308341927,"Spore_Unspoil","AT_15",21,3.42700344800435,0.534914541385954
"5798.21",48,29,0.610275214403837,"Spore_Unspoil","AT_100",21,81.3869959384105,1.91055501860721
"5799.21",48,30,0.57813345835441,"Spore_Unspoil","AT_15",21,16.9177717704753,1.22834316180512
"5800.21",48,31,0.146783805002273,"Spore_Unspoil","AT_15",21,31.7238685720815,1.50138614198301
"5801.21",48,32,0.0200891663957026,"Spore_Unspoil","AT_179",21,0.77555432949979,-0.110387773381646
"5802.21",48,33,0.709113437172563,"Spore_Unspoil","AT_17",21,22623352.1946025,7.35455695654673
"5803.21",48,34,0.480573898244879,"Spore_Unspoil","AT_3",21,505610.443457949,5.70381603578326
"5804.21",48,35,0.681744321794205,"Spore_Unspoil","AT_15",21,70.1110479289311,1.84578645843055
"5805.21",48,36,1.92987977931776,"Spore_Unspoil","AT_3",21,2544.78923692129,3.405651819273
"5806.21",48,37,0.11870227653653,"Spore_Unspoil","AT_3",21,74.3179987901297,1.8710940066085
"5807.21",48,38,0.178056712159997,"Spore_Unspoil","AT_15",21,13.6761435626081,1.13596365106879
"5808.21",48,40,0.012987476393005,"Spore_Unspoil","AT_3",21,78.8518795882013,1.89681205004355
"5809.21",48,41,0.227969404894861,"Spore_Unspoil","AT_61",21,317571.116002915,5.50184099523177
"5810.21",48,42,2.96277092583444,"Spore_Unspoil","AT_3",21,45.4721665728957,1.65774564715072
"5811.21",48,43,0.058633195160014,"Spore_Unspoil","AT_100",21,0.0601079088214758,-1.22106838104971
"5812.21",48,44,0.0979862520211671,"Spore_Unspoil","AT_15",21,16.8925350616493,1.22769482900681
"5813.21",48,45,0.050268888187071,"Spore_Unspoil","AT_3",21,5568.25467217503,3.74571909014255
"5814.21",48,46,0.0413437514590724,"Spore_Unspoil","AT_179",21,5679.79276085684,3.75433248985569
"5815.21",48,47,0.40949148406681,"Spore_Unspoil","AT_61",21,97070.0029951497,4.98708504302452
"5816.21",48,48,0.00258260334087775,"Spore_Unspoil","AT_3",21,4.75332041783617,0.676997090753386
"5817.21",48,49,4.96449147732467,"Spore_Unspoil","AT_45",21,4.99084543936048,0.698174120482784
"5818.21",48,50,3.12193195327469,"Spore_Unspoil","AT_100",21,12078.5747580785,4.08201569163452
"5819.21",48,52,0.288192953525752,"Spore_Unspoil","AT_15",21,6.49737507991092,0.812737938403617
"5820.21",48,53,0.00475152540905794,"Spore_Unspoil","AT_3",21,2.3529156124252,0.37160635143642
"5821.21",48,54,0.325091931681062,"Spore_Unspoil","AT_15",21,3775.46837584016,3.57697083687245
"5822.21",48,55,0.176108754126173,"Spore_Unspoil","AT_3",21,0.562805748289917,-0.249641475491303
"5823.21",48,56,3.05032374788578,"Spore_Unspoil","AT_15",21,559.45169851364,2.74776259671867
"5824.21",48,57,0.0845589710352364,"Spore_Unspoil","AT_15",21,0.762326222113842,-0.117859141329953
"5825.21",48,59,0.497899749708339,"Spore_Unspoil","AT_45",21,0.499174047836912,-0.301748001799601
"5826.21",48,60,0.04367068988331,"Spore_Unspoil","AT_45",21,0.0436784044965103,-1.35973323410865
"5827.21",48,62,0.174974727787288,"Spore_Unspoil","AT_15",21,13.5949198271741,1.13337665078203
"5828.21",48,63,0.125713515940613,"Spore_Unspoil","AT_15",21,8.04444073077274,0.905495856268216
"5829.21",48,64,0.599777255545409,"Spore_Unspoil","AT_45",21,38300999.0512984,7.58321010234479
"5830.21",48,65,0.0214981143242228,"Spore_Unspoil","AT_3",21,0.0220714514720241,-1.65616910564383
"5831.21",48,67,0.159260063543048,"Spore_Unspoil","AT_179",21,11743.92624121,4.06981331495482
"5832.21",48,68,8.70056805531204,"Spore_Unspoil","AT_3",21,499412.59090297,5.69845948733602
"5833.21",48,69,0.381667310436336,"Spore_Unspoil","AT_100",21,0.385796757618641,-0.413641426651309
"5834.21",48,70,0.845409707879498,"Spore_Unspoil","AT_179",21,75700.0607807858,4.87909622820218
"5835.21",48,71,0.0157641004548648,"Spore_Unspoil","AT_3",21,0.114590168915015,-0.940852640388753
"5836.21",48,72,0.352751600925637,"Spore_Unspoil","AT_3",21,33.8745367460225,1.52987336469363
"5837.21",48,73,0.360915865855828,"Spore_Unspoil","AT_3",21,7617.11520444795,3.88179052409511
"5838.21",48,74,0.153654322926418,"Spore_Unspoil","AT_15",21,57.6930202824198,1.76112327526693
"5839.21",48,75,0.0151239706068538,"Spore_Unspoil","AT_3",21,19764.2531259834,4.29588040737655
"5840.21",48,76,5.91898154906753,"Spore_Unspoil","AT_100",21,574.940182072282,2.75962266217257
"5841.21",48,77,0.509132155060807,"Spore_Unspoil","AT_100",21,94.5767561987221,1.97578441446737
"5842.21",48,78,0.0275327487254874,"Spore_Unspoil","AT_15",21,5.30956189816934,0.725058688114064
"5843.21",48,81,0.626035611181521,"Spore_Unspoil","AT_100",21,193.701779878573,2.28713361136388
"5844.21",48,82,0.236844633370207,"Spore_Unspoil","AT_61",21,0.2384083173312,-0.622678597471923
"5845.21",48,83,0.0236241623751622,"Spore_Unspoil","AT_15",21,8.62624422735152,0.935821749786005
"5846.21",48,84,0.338667010450498,"Spore_Unspoil","AT_3",21,386135.277183728,5.58673948042841
"5847.21",48,85,2.42084706578098,"Spore_Unspoil","AT_15",21,52.7548052708182,1.72226202430248
"5848.21",48,86,0.0730329164153219,"Spore_Unspoil","AT_179",21,4.45821398366616,0.649160909746538
"5849.21",48,87,0.00830920466848327,"Spore_Unspoil","AT_3",21,0.666393181698578,-0.176269455127428
"5850.21",48,90,3.62927368353196,"Spore_Unspoil","AT_179",21,1150969.82072121,6.061063936257
"5851.21",48,91,0.0288525791638398,"Spore_Unspoil","AT_3",21,15072.5210086567,4.17818589787408
"5852.21",48,93,0.111916010767668,"Spore_Unspoil","AT_179",21,0.806130187707729,-0.0935948152205612
"5853.21",48,94,0.00574321962625072,"Spore_Unspoil","AT_3",21,0.0116368854296065,-1.93416324148458
"5854.21",48,95,0.0472343685020889,"Spore_Unspoil","AT_15",21,1.48898275782784,0.17288966872358
"5855.21",48,96,1.11636465435154,"Spore_Unspoil","AT_17",21,18496220.643402,7.26708299751684
"5856.21",48,97,0.131015224419928,"Spore_Unspoil","AT_3",21,77.5767747212029,1.88973171970975
"5857.21",48,98,0.144085298409948,"Spore_Unspoil","AT_3",21,725121.458020717,5.86041075709546
"5858.21",48,99,0.0726752808909742,"Spore_Unspoil","AT_15",21,0.798258560922843,-0.0978564151729661
"5859.21",48,100,1.06087917875358,"Spore_Unspoil","AT_15",21,12.8173301136538,1.10779756982676
"5860.21",49,1,0.0812386122702011,"Spore_Unspoil","AT_3",21,0.918510686849754,-0.0369157863229236
"5861.21",49,2,2.11796135390924,"Spore_Unspoil","AT_3",21,21610.7107139831,4.33466904981177
"5862.21",49,3,0.59115545158887,"Spore_Unspoil","AT_3",21,0.621425526567059,-0.20661091101101
"5863.21",49,4,0.0727375054210757,"Spore_Unspoil","AT_100",21,0.30448110655159,-0.516439650732119
"5864.21",49,6,0.149848100703518,"Spore_Unspoil","AT_100",21,1636425.08209508,6.21389612747019
"5865.21",49,8,0.390949500816019,"Spore_Unspoil","AT_3",21,23.0123926777968,1.36196177611069
"5866.21",49,9,0.34148272786141,"Spore_Unspoil","AT_179",21,1537.2794025145,3.18675280825608
"5867.21",49,10,0.00596465990230768,"Spore_Unspoil","AT_3",21,1.12361294483986,0.0506167339472475
"5868.21",49,11,0.0357612681164021,"Spore_Unspoil","AT_3",21,3.28112913886711,0.516023323709329
"5869.21",49,12,0.220168623852309,"Spore_Unspoil","AT_3",21,298.415367914583,2.47482118484836
"5870.21",49,13,0.00566355478149605,"Spore_Unspoil","AT_3",21,0.239373027837247,-0.620924786767425
"5871.21",49,14,0.256804650938497,"Spore_Unspoil","AT_179",21,909.155647770055,2.95863824095686
"5872.21",49,15,0.532209685818585,"Spore_Unspoil","AT_100",21,103802.584067357,5.01620816499823
"5873.21",49,16,0.00746921767988352,"Spore_Unspoil","AT_15",21,0.105341872510653,-0.97739896608281
"5874.21",49,18,0.0195117539222793,"Spore_Unspoil","AT_15",21,14.728811509849,1.16816770437566
"5875.21",49,19,0.125281261435781,"Spore_Unspoil","AT_179",21,24.9291905935144,1.39670817796318
"5876.21",49,20,0.00945147237867173,"Spore_Unspoil","AT_3",21,0.124555622609116,-0.904636663045199
"5877.21",49,23,2.49183512617598,"Spore_Unspoil","AT_17",21,15579145.3769368,7.19254362995654
"5878.21",49,24,0.217762743251422,"Spore_Unspoil","AT_179",21,8232.28784246594,3.91552054715393
"5879.21",49,25,0.54506715796987,"Spore_Unspoil","AT_3",21,21.1092586365721,1.3244729810244
"5880.21",49,26,1.05123768790896,"Spore_Unspoil","AT_3",21,2.00063223938766,0.30116726300732
"5881.21",49,27,0.710470062422342,"Spore_Unspoil","AT_179",21,13.7141166876802,1.13716784037509
"5882.21",49,28,2.25238979878081,"Spore_Unspoil","AT_15",21,94.503248842509,1.97544673898673
"5883.21",49,29,0.0704534677138726,"Spore_Unspoil","AT_100",21,0.0710594574853501,-1.14837811252384
"5884.21",49,30,0.434441493808798,"Spore_Unspoil","AT_179",21,12.0213006088161,1.07995145740672
"5885.21",49,31,0.0717852763151108,"Spore_Unspoil","AT_15",21,392.342374977736,2.59366521668203
"5886.21",49,32,0.0751219792485328,"Spore_Unspoil","AT_15",21,0.890953582610558,-0.0501449214863715
"5887.21",49,33,0.976369139581085,"Spore_Unspoil","AT_15",21,95.2602054756165,1.97891151394683
"5888.21",49,34,0.568832759824583,"Spore_Unspoil","AT_15",21,35.9340181560685,1.5555057829001
"5889.21",49,35,0.00260234168414212,"Spore_Unspoil","AT_3",21,0.0383746343124841,-1.41595575006399
"5890.21",49,36,0.0684376484993184,"Spore_Unspoil","AT_3",21,625342.58354675,5.79611800355621
"5891.21",49,38,0.346803757369025,"Spore_Unspoil","AT_3",21,137134.698239351,5.13714735520736
"5892.21",49,39,0.115068999836821,"Spore_Unspoil","AT_15",21,2.17241770107828,0.336943332810197
"5893.21",49,40,0.007249329530016,"Spore_Unspoil","AT_3",21,0.0219609606525617,-1.6583486661809
"5894.21",49,44,0.0680256070504391,"Spore_Unspoil","AT_3",21,3570.82063787945,3.55276803615315
"5895.21",49,45,0.558997997231782,"Spore_Unspoil","AT_17",21,316480.886902734,5.50034748698111
"5896.21",49,46,0.0140537820350673,"Spore_Unspoil","AT_179",21,187.355382301044,2.27266617391803
"5897.21",49,47,0.00638452448984202,"Spore_Unspoil","AT_15",21,0.287136685145887,-0.541911317644137
"5898.21",49,48,1.05638554598328,"Spore_Unspoil","AT_15",21,58.9668903641041,1.77060822573746
"5899.21",49,49,0.0223404063780418,"Spore_Unspoil","AT_3",21,0.108126496978578,-0.966067866810038
"5900.21",49,50,0.634802509314951,"Spore_Unspoil","AT_15",21,50.3603781505865,1.70208898251796
"5901.21",49,51,0.0227341113209417,"Spore_Unspoil","AT_3",21,510.925968251543,2.70835797663361
"5902.21",49,52,0.044688450938804,"Spore_Unspoil","AT_45",21,0.0446943302211243,-1.34974756657401
"5903.21",49,53,0.187335862501948,"Spore_Unspoil","AT_100",21,5.82917554723206,0.765607134414694
"5904.21",49,54,5.45740964936714,"Spore_Unspoil","AT_100",21,1959.61747021663,3.29217130258714
"5905.21",49,55,0.00873720304394509,"Spore_Unspoil","AT_3",21,1.03181141334558,0.013600327496961
"5906.21",49,56,0.197166894196777,"Spore_Unspoil","AT_15",21,18.8977082520162,1.27640913994832
"5907.21",49,57,0.0543598214473709,"Spore_Unspoil","AT_3",21,5.1798699696881,0.714318857784667
"5908.21",49,58,0.155867064121799,"Spore_Unspoil","AT_15",21,1.34874166609831,0.12992877418498
"5909.21",49,60,1.44534163793781,"Spore_Unspoil","AT_3",21,124.327859401588,2.09456845630604
"5910.21",49,62,0.164256078645055,"Spore_Unspoil","AT_3",21,181.282759485164,2.25835650339784
"5911.21",49,63,0.450943653944233,"Spore_Unspoil","AT_45",21,0.456913328676896,-0.340166172899872
"5912.21",49,65,0.164989900532275,"Spore_Unspoil","AT_3",21,35.157238496511,1.54601475511542
"5913.21",49,66,0.0165748348324287,"Spore_Unspoil","AT_3",21,4.0372188111462,0.60608228815149
"5914.21",49,67,0.0222421989394081,"Spore_Unspoil","AT_45",21,0.0230891166746948,-1.63659268166246
"5915.21",49,68,0.0074326315599172,"Spore_Unspoil","AT_3",21,0.0627187626415866,-1.20260251829607
"5916.21",49,71,0.158158868418103,"Spore_Unspoil","AT_3",21,940.935751259036,2.97355997005183
"5917.21",49,73,3.04443474545067,"Spore_Unspoil","AT_61",21,3.96978495664959,0.598766981657338
"5918.21",49,77,3.32155926489332,"Spore_Unspoil","AT_100",21,71.5163865915175,1.85440556335206
"5919.21",49,78,0.588393947746748,"Spore_Unspoil","AT_15",21,306.494715282477,2.48642299062133
"5920.21",49,79,1.41964846444312,"Spore_Unspoil","AT_3",21,66.8706745372742,1.82523570403344
"5921.21",49,80,0.121487966165754,"Spore_Unspoil","AT_179",21,13575.2426534305,4.13274760121514
"5922.21",49,81,0.177140030459292,"Spore_Unspoil","AT_3",21,53060.5205702668,4.72477150647717
"5923.21",49,83,0.138627699914042,"Spore_Unspoil","AT_3",21,82222.0688701525,4.91498840029141
"5924.21",49,84,6.49032832275708,"Spore_Unspoil","AT_340",21,1887389.34005604,6.27586149783135
"5925.21",49,85,0.517563545822366,"Spore_Unspoil","AT_15",21,26.6453645762709,1.42562166686927
"5926.21",49,86,0.0398754530958327,"Spore_Unspoil","AT_15",21,1.48818555851602,0.172657085790007
"5927.21",49,87,0.34970974373654,"Spore_Unspoil","AT_3",21,6568.661440738,3.817476878216
"5928.21",49,88,0.0193542529353824,"Spore_Unspoil","AT_179",21,45.3239141399475,1.65632740816351
"5929.21",49,89,0.118073925683536,"Spore_Unspoil","AT_15",21,61.535807200748,1.78912790186249
"5930.21",49,90,1.10001003038306,"Spore_Unspoil","AT_3",21,1.38380817230721,0.141075891072683
"5931.21",49,91,0.042929897670344,"Spore_Unspoil","AT_45",21,0.0430257276025753,-1.36627177663988
"5932.21",49,92,0.209214288545391,"Spore_Unspoil","AT_3",21,17.4527098114287,1.24186286767244
"5933.21",49,93,0.0406596464191715,"Spore_Unspoil","AT_3",21,1004.12987288746,3.00178988754074
"5934.21",49,94,4.12141829190367,"Spore_Unspoil","AT_100",21,6498.38659492154,3.81280554435075
"5935.21",49,95,0.105640664557073,"Spore_Unspoil","AT_15",21,3.43762265332077,0.53625820260853
"5936.21",49,96,0.0267616437454701,"Spore_Unspoil","AT_3",21,113.251082064247,2.05404236019733
"5937.21",49,97,0.713737429157816,"Spore_Unspoil","AT_15",21,7848.69050304492,3.89479720391196
"5938.21",49,98,0.079794262107987,"Spore_Unspoil","AT_3",21,34.2300237793525,1.53440720083925
"5939.21",49,99,0.004195346373837,"Spore_Unspoil","AT_17",21,1006557.20486208,6.00283846183765
"5940.21",49,100,0.214141782776499,"Spore_Unspoil","AT_179",21,27094934.7032291,7.43288810873237
"5941.21",50,1,0.0721796772295831,"Spore_Unspoil","AT_3",21,3.52935114754885,0.547694869993887
"5942.21",50,2,2.75720579741134,"Spore_Unspoil","AT_3",21,659.216381446878,2.81902799098819
"5943.21",50,3,3.1951236601465,"Spore_Unspoil","AT_3",21,521851.287903771,5.7175467596224
"5944.21",50,5,0.0767884473476532,"Spore_Unspoil","AT_3",21,16.6853752207171,1.22233597751491
"5945.21",50,8,0.00147332643487901,"Spore_Unspoil","AT_100",21,0.181822790048276,-0.740351682324777
"5946.21",50,9,0.501186224708077,"Spore_Unspoil","AT_3",21,6.78794277489184,0.831738172382606
"5947.21",50,10,4.32985759268198,"Spore_Unspoil","AT_15",21,1555.52710116052,3.19187758200334
"5948.21",50,11,0.0120984121808847,"Spore_Unspoil","AT_100",21,0.0559225949956493,-1.25241268407671
"5949.21",50,12,0.05720159608766,"Spore_Unspoil","AT_15",21,1.56492502619958,0.194493535819994
"5950.21",50,13,0.1195200405066,"Spore_Unspoil","AT_15",21,685.225713216629,2.83583365157685
"5951.21",50,14,0.739252677672641,"Spore_Unspoil","AT_15",21,380.395948639809,2.58023588289013
"5952.21",50,15,1.24930447166337,"Spore_Unspoil","AT_3",21,784.832897066819,2.89477719864707
"5953.21",50,16,1.75944852394411,"Spore_Unspoil","AT_45",21,1.7712672639494,0.248284096199156
"5954.21",50,17,31.5185877867247,"Spore_Unspoil","AT_3",21,525598.730091464,5.72065430724629
"5955.21",50,18,0.568789719347664,"Spore_Unspoil","AT_15",21,78.8213036369465,1.89664361344826
"5956.21",50,19,0.228371900048988,"Spore_Unspoil","AT_15",21,8.88604730684736,0.948708620974184
"5957.21",50,21,1.16072551129505,"Spore_Unspoil","AT_15",21,39.9422402042776,1.60143241909934
"5958.21",50,22,0.935193942845136,"Spore_Unspoil","AT_3",21,70.589132472418,1.84873784452839
"5959.21",50,23,0.052951245856014,"Spore_Unspoil","AT_179",21,10.19708879406,1.0084762010623
"5960.21",50,24,0.0816560913058533,"Spore_Unspoil","AT_45",21,0.147605508732786,-0.830897434060351
"5961.21",50,25,1.31726430318584,"Spore_Unspoil","AT_179",21,30.2917920428705,1.48132496667417
"5962.21",50,26,0.428912473341321,"Spore_Unspoil","AT_3",21,16488.8585122395,4.2171905914241
"5963.21",50,28,0.0562376095336605,"Spore_Unspoil","AT_3",21,2.64281508821135,0.422066777593003
"5964.21",50,29,0.07041466232774,"Spore_Unspoil","AT_17",21,406.936773247651,2.60952693708092
"5965.21",50,30,0.0295274091326995,"Spore_Unspoil","AT_3",21,455336.69440204,5.65833265038326
"5966.21",50,31,0.550510589014766,"Spore_Unspoil","AT_100",21,307.24890465106,2.4874903432921
"5967.21",50,32,0.179184943981489,"Spore_Unspoil","AT_3",21,1.09005415657561,0.0374480752962859
"5968.21",50,33,5.90683692817431,"Spore_Unspoil","AT_15",21,230.629407146808,2.36291468260883
"5969.21",50,34,0.0375428459834621,"Spore_Unspoil","AT_15",21,109.266944166153,2.03848879747097
"5970.21",50,35,0.0995402596129201,"Spore_Unspoil","AT_100",21,297.386705389315,2.4733215495756
"5971.21",50,36,6.7429328496412,"Spore_Unspoil","AT_3",21,50747.4202987417,4.70541397016166
"5972.21",50,37,0.158526199746964,"Spore_Unspoil","AT_179",21,851.659004602432,2.93026574258021
"5973.21",50,38,0.26207149461856,"Spore_Unspoil","AT_100",21,116534.475059417,5.06645442418758
"5974.21",50,39,0.200963706462338,"Spore_Unspoil","AT_15",21,0.797064966130564,-0.0985062792536356
"5975.21",50,40,2.27582172128202,"Spore_Unspoil","AT_3",21,144.394824408675,2.15955162695221
"5976.21",50,41,0.717569742109177,"Spore_Unspoil","AT_17",21,18657530.506046,7.27085416038739
"5977.21",50,42,0.0592325330741833,"Spore_Unspoil","AT_3",21,518034.992964673,5.71435909707761
"5978.21",50,43,0.010477802655676,"Spore_Unspoil","AT_3",21,259151.686430176,5.41355403935705
"5979.21",50,45,0.829836398454411,"Spore_Unspoil","AT_15",21,409.086391907347,2.61181503310912
"5980.21",50,47,0.0206279846307105,"Spore_Unspoil","AT_3",21,0.0506598250679482,-1.29533631419324
"5981.21",50,48,0.0134942534800187,"Spore_Unspoil","AT_3",21,25.2440836096488,1.40215960990984
"5982.21",50,49,0.331320405040252,"Spore_Unspoil","AT_3",21,3064.82464341609,3.48640563103212
"5983.21",50,50,0.215049231440222,"Spore_Unspoil","AT_3",21,1676.18997233039,3.22432323819599
"5984.21",50,51,0.336181842787291,"Spore_Unspoil","AT_3",21,1.46425699748862,0.16561730814028
"5985.21",50,53,1.47977916351616,"Spore_Unspoil","AT_15",21,46484.2039160969,4.66730539767408
"5986.21",50,54,8.29085632544888,"Spore_Unspoil","AT_45",21,23.8801776591905,1.37803755345059
"5987.21",50,55,0.154035763529262,"Spore_Unspoil","AT_15",21,8.78434857139074,0.943709560670224
"5988.21",50,56,0.0662810280780519,"Spore_Unspoil","AT_17",21,21744881.4373682,7.3373570440438
"5989.21",50,57,1.71468729365178,"Spore_Unspoil","AT_15",21,1137.61219395434,3.05599423857091
"5990.21",50,59,0.278201874911278,"Spore_Unspoil","AT_3",21,3226.81179578344,3.50877363586058
"5991.21",50,60,0.0473563824733337,"Spore_Unspoil","AT_100",21,128.214676167182,2.10793773979762
"5992.21",50,62,0.0012390746621461,"Spore_Unspoil","AT_17",21,35938.2488319321,4.55555691136067
"5993.21",50,64,0.0434321160500454,"Spore_Unspoil","AT_3",21,18.8962647107535,1.27637596418213
"5994.21",50,66,3.73223393128184,"Spore_Unspoil","AT_3",21,86498.9670117413,4.93701092106274
"5995.21",50,67,0.867893403477497,"Spore_Unspoil","AT_179",21,88.3781547269626,1.94634492956092
"5996.21",50,68,0.127329606226467,"Spore_Unspoil","AT_3",21,2113.35462795907,3.32497237923077
"5997.21",50,69,0.0522436515475121,"Spore_Unspoil","AT_100",21,1.64639946569586,0.216535216477287
"5998.21",50,70,1.8550948136777,"Spore_Unspoil","AT_3",21,557147.16461499,5.74596992468635
"5999.21",50,71,0.00998532055559165,"Spore_Unspoil","AT_15",21,1.29086434162319,0.110880604171827
"6000.21",50,72,0.731778050361701,"Spore_Unspoil","AT_15",21,188.046801021544,2.2742659497738
"6001.21",50,73,1.25958309419694,"Spore_Unspoil","AT_17",21,1061493.80805934,6.02591746516852
