"","t_F","T_F","t_T","T_T","t_S","T_S","t_T2","T_T2","T_H","N0","logN"
"42.21",1.50518997549079,4.47495747567154,4.905718823796,3.34834349676381,5.96946323324448,2.90171362288411,0.0444126104942943,8.84172165242521,5.56648726173989,0.0875042865704055,8.33047817457303
"43.21",1.94873377680779,4.0545688837301,4.18004737789822,3.44796490346924,1.53464589727754,3.04605823539765,0.0242736250816231,9.56012152233966,3.61986559765777,7.36727773953329,6.87125706497175
"44.21",1.86840504268184,3.80228876555339,2.05991576448027,8.83526473024392,2.67710343440255,4.90767645338806,0.0187010082723048,7.55799673819603,2.62408305626357,2.45602789082489,7.50322770974426
"45.21",1.16471057571471,4.1047686827369,4.80130239373263,5.71250910840528,1.99490654532538,2.63766993430962,0.0570760737900289,9.15573767558921,3.15532380702879,0.125264024759676,6.02301177354728
"46.21",1.56614892045036,4.35991218034178,3.5111131349552,3.3664024141349,3.08074306759801,-0.29000186748121,0.0352247120923308,9.32712412521165,0.468843901954963,0.0490134700388651,2.2902038829963
"47.21",1.79738999623805,4.27419722336344,8.12871295621043,5.14514445849929,3.23939196593851,2.92846253597397,0.0409595982106881,8.57194760010998,3.49792350996535,36.4962757813215,8.05350719070108
"48.21",1.20285725779831,4.21800276078284,5.84787479239627,4.85614434917248,7.4445458805349,2.1023507122897,0.0648106803551016,7.84700980549412,5.06232247517049,0.0111256841930224,4.69041400717725
"49.21",1.63739526504651,3.86636587395333,8.17565280644856,3.44791313773505,3.64624443024928,2.64404195305093,0.0416157154425825,7.41754165171827,4.36777977797076,0.0595646553520272,5.21088468980386
"50.21",1.60796524002217,4.04210293409415,4.99112778379371,9.15075104939539,3.84099544934699,3.2783315471745,0.0377914391234141,9.11896480667247,4.63532500339522,2.78903473778052,8.45445235195394
"51.21",1.33531535742804,3.80111187463626,4.08499770400698,5.46493151790527,1.38176682793215,2.12318972471297,0.0527008743697114,6.14406652302994,5.46115777172416,0.652874776208262,8.11443965055244
"52.21",1.6329468365293,3.98516377923079,3.74870272437518,4.12575279033852,2.8729332937744,1.44471220422688,0.0448533900750792,8.96055284763199,4.43402861079178,30.2382278012698,7.76929887537921
"53.21",1.16454331832938,4.20333337178454,4.44423058610719,6.43277326766836,2.45782026236621,1.43422493105705,0.0465313697819047,8.19080735890583,3.55655576666778,348.522560247934,8.08422967966206
"54.21",1.7955609112978,4.16974166873842,3.60388911123155,7.70240534708841,1.57920183485886,2.45317585627802,0.0181412661083912,8.32354544437614,3.98636057055902,13.8904627449705,7.32519024084462
"55.21",1.54563120519742,4.12804795405827,6.23255474916667,3.68378600943179,2.9062034040838,2.78943975617355,0.0402782381906161,8.44011080068216,3.19089566779871,19.9373468782547,8.17573468409103
"56.21",1.07752897776663,4.11110351677053,7.84279356291736,5.39517489455411,1.76910588578739,2.80494616805608,0.0353828292071395,9.86333349388823,4.07941815496588,9.71458981231172,8.2247821932719
"57.21",1.64063058211468,4.25767695880495,6.1693425207589,5.33415246276458,3.37095250832381,0.552358471028529,0.0466679530143681,7.49968862321578,4.45667340015239,79.3463671302924,8.08070417643316
"58.21",1.26697429735214,3.57628820487298,3.31158877051966,7.3161781324457,0.847090882033201,1.25696763268507,0.079617379776935,8.07228285586104,5.15218600887822,1.62036265437848,8.56817431532469
"59.21",1.38837663666345,3.71637887810357,5.7891051374143,6.81834716080305,5.7904232037794,1.45429742118128,0.028764135538587,7.89866927871901,3.97724111846475,0.311133422555104,8.07036157177469
"60.21",1.77139785024337,4.49759885016829,5.42030867184601,6.78495984205799,3.01021521104713,3.28044776494408,0.104424223731229,8.22521853617238,6.11740984292919,69.4406728804122,8.58781548786344
"61.21",1.23608539323322,3.70155254029669,6.95776087540869,5.22411462501884,3.5393971396792,1.23790741860148,0.0112769128471831,8.5778332924343,4.5897483977813,0.510730042840068,7.20837727013387
"62.21",1.89528025919572,4.3452382448595,4.39428011049719,3.15267244951478,4.02820583056467,3.64803260029423,0.0676692081319606,8.82606554767242,2.78780621458699,3.42522379827428,5.95171315036344
"63.21",1.54034943296574,3.76462049386464,5.49281958342027,4.33105357259291,4.16230516467198,3.87262189043496,0.0326766735232907,8.48635058426799,2.79766974308307,3.70899854309142,6.47519988769116
"64.21",1.50108469813131,3.54831498488784,3.92245240039747,2.79144369420085,3.09240694869314,2.79095937827592,0.0352697762578803,7.76711588879767,0.35667155566701,7.22754161875533,8.14704208725096
"65.21",1.81615706672892,3.72342940117233,2.34903267250694,9.07283323774975,8.38854815731541,3.02836825200862,0.0743587641302368,8.14677549505717,3.72861728935904,3.56031476108586,8.06418567444409
"66.21",1.49738896684721,3.58058527042158,7.05580531822106,7.05637668427394,4.62671057141269,0.637440393818792,0.0517926016449657,9.66529446999663,5.06109550647175,1.32860790696752,7.41580187572009
"67.21",1.22117175045423,3.74636618955992,2.11213439043006,2.52949669075132,3.65495361561107,1.77875387565121,0.0342278425558135,8.05128988914465,8.65948432780186,0.731037190028218,8.05351337313926
"68.21",1.16508106072433,4.22032698174007,4.69348863040639,6.63698163778888,2.56902796380489,3.7208690286696,0.0439304523805439,8.69638142014995,4.5068780130595,3.18241106830646,8.51417224267247
"69.21",1.49635072308592,4.29457053495571,2.88946340009811,5.09749092485686,7.10027517045747,1.9730298162101,0.0467468895576251,8.8405937355359,2.161416647611,1.24176904068276,8.13143393372103
"70.21",1.11656104237773,3.7260453326162,8.81899369286303,4.95066978703265,1.38004239087818,1.69604050201699,0.0679831824020421,7.13054514219843,3.65114934519774,69.47591785391,7.0151901668451
"71.21",1.13089758949354,4.03412487381138,4.4879377243751,6.08192028390107,2.08727734793658,1.93711853574491,0.0204293018737653,9.66424534195807,7.61677091474302,5.39140966889287,7.21871040673746
"72.21",1.72955157863908,4.1729985983111,5.34573188691876,6.16599630792357,2.10534681335617,3.76025243581995,0.0317771337131195,7.66697111668232,3.82154483029367,0.0558201642912546,7.88686332503179
"73.21",1.50870103645138,4.05374271934852,5.06806296446188,8.84088943956713,3.04539007769012,4.61214689255599,0.0639273831659773,8.02828731595764,5.6897206606063,92.0838608555425,8.14126160557179
"74.21",1.41821533069015,4.43115277867764,8.89631592877839,5.0830910040687,1.82183750310287,1.58432368134164,0.0566024498831752,6.99635684709165,2.92925570565527,0.44282090556399,6.32810911853862
"75.21",1.43959263572469,3.96037436998449,6.03025403722528,4.8803278986616,4.0274619787991,-1.22880585721289,0.0582593752623787,8.94679683271471,8.14911670345985,4.22944489244641,7.90606341912587
"76.21",1.01606944366358,4.08106272947043,3.53867229067518,7.11601619729507,1.60564049410745,0.424402434024861,0.0368390330005262,9.08164739368872,1.84996779307592,2.44222182578025,5.91912005010341
"77.21",1.40459048957564,4.25573914288543,5.87484352147163,8.17934520462198,3.05013594514791,2.98138947513657,0.0218088139112193,9.53443808018151,4.10805323152907,0.0100150930876901,5.7376325116267
"78.21",1.75924158026464,3.63753275945783,6.79136893859315,2.13402248412623,0.951541949693968,0.247487992890059,0.0549442183865784,9.3961951158279,4.0603125850246,0.690613187715545,5.45672483587737
"79.21",1.833818185376,3.99114584340714,3.20995535177653,4.64017638675453,7.0424500902922,3.4079815782074,0.039042695684987,9.55969808637463,0.712919371404984,0.203571169678472,4.04469774873751
"80.21",1.65968909184448,4.12430200865492,5.42259454586561,4.30633767161248,3.40644744043479,1.54098294119228,0.0312424389386174,8.50251296126991,5.3440923074966,1.81119536789728,8.12734651549199
"81.21",1.62729306635447,3.52054220391437,4.13701153899383,3.67158533126139,4.00994596945323,1.46328312832241,0.0130114314436131,7.90801644969815,2.21576049536515,8.40847988653112,4.94651559099408
"82.21",1.40390091016889,3.59357594978064,5.47721325951915,4.69323738079893,0.449120815173416,2.18219724930298,0.0197825188946137,6.72837654235231,5.02188701787057,10.0812140561854,7.80733574727905
"83.21",1.45720427506603,4.00464796693996,6.39379422652507,3.16627326871572,2.46833483149778,1.54561535849659,0.0364894067486152,7.11950730402899,4.16196240886113,0.384840874285935,5.8287616238778
"84.21",1.21433554333635,3.80008249613456,2.43487630480051,5.07815190583537,6.77549165642365,5.29173169121442,0.0599488287056427,9.44569224893762,2.7170347711467,3.41283642430286,8.15117210451596
"85.21",1.35100174997933,4.36767684388906,7.67702343921104,4.53238091893467,1.38966894498187,4.69793066229739,0.0451835877571418,7.79412373903099,3.91391543974888,37.0905486947362,8.12269900411792
"86.21",1.7376884133555,3.76023440784775,3.23982964753407,8.56898586820188,4.29206045675977,0.0102639689369619,0.0234735002670279,9.03056812741094,3.70460664902146,2.8189332340026,7.22750385360518
"87.21",1.46695005032234,3.73765047965571,4.15683384726328,4.42070409029403,5.55593637861225,3.52263186817656,0.0417274082879461,9.69170674083128,2.60956257359643,1.92531990292415,7.71004873493326
"88.21",1.55892819608562,4.05775384744629,4.81111083300744,3.20530268278822,4.94383899409665,0.418722149313139,0.050588507861962,9.95722974130776,2.58487428342309,2.44753754670244,5.23084144823994
"89.21",1.04180975374766,4.39696306083351,8.06913112961877,7.04858386916098,2.41334781094914,3.4226021423149,0.0179587381724134,8.35237061520349,3.75057644542784,0.458138327781665,8.05541442449431
"90.21",1.41864242474549,3.54886528872885,7.92774443163692,5.70127775206306,0.830098542720583,0.151219359846198,0.0439223041183774,7.18551035745195,6.36649985089657,0.0422539128202379,7.69145287889222
"91.21",1.34117365768179,4.31783848349005,3.54023723093254,5.9271457744958,1.75887508851503,0.94372899999485,0.0303175498909223,7.86468592642001,4.85234158461251,11.0212053697894,8.38716151121141
"92.21",1.85132706328295,4.12051650788635,9.38721133894744,7.25338809330552,8.83459125150626,4.26080197212557,0.0350431020025004,8.34293072638761,1.5600925653189,1.16702589457438,8.1661294288379
"93.21",1.68864311347716,4.17747286357917,5.80309424796497,5.25913903905,4.92425135608772,1.11837361423686,0.0109578191126251,7.44956547238913,4.59282157096871,0.818219059368308,7.76214054236098
"94.21",1.60906689357944,3.96796281449497,8.99421592005823,7.78935386433478,3.85416287988374,1.49275624966565,0.0697556963283713,8.67315459727788,3.77956774275162,0.79764616717557,8.62029322257719
"95.21",1.9084180931095,3.71784796961583,3.84648546240053,5.62004552836229,3.52902119693667,1.28031370001008,0.0356598427991132,7.09179852710518,5.70332978922702,0.499094386069713,7.91708036085016
"96.21",1.27272002981044,3.95037833461538,4.95979390233034,1.99473791049635,0.346373085210969,0.534894818339303,0.0264644724941476,8.83801838408898,8.55221407935969,0.260920608014128,8.12736160991521
"97.21",1.7770193265751,3.77210395666771,5.68400608374594,6.68632378817085,7.43390940583574,3.00020315851155,0.047632537938438,8.55742697943616,3.94576068400294,0.341311334398716,7.92855055776133
"98.21",1.42004631040618,3.85343403369188,3.54661751119096,2.09822400859802,5.19361939352668,2.02713931365826,0.0989901686006438,7.29672840876606,6.85919877969406,0.940713440435188,8.13147714057644
"99.21",1.40325827011839,4.08279006113298,4.28292351178241,6.81952438755818,1.05436661514707,2.74053383572938,0.0418525848327993,7.5470709596091,5.42585940609635,0.688005168213699,7.30203882843649
"100.21",1.09385962528177,3.56133981584571,5.87716536602868,5.99312426475274,3.82184315232942,1.72198133369141,0.0794834964726119,8.79176722292394,3.99242881983996,0.0840285189837461,8.17486535444127
"101.21",1.1173365181312,4.41928684106097,9.14378578474975,2.92986088935846,4.98253544698137,4.01833364943089,0.0619274830198554,7.50547026330227,5.62487370466652,0.323269033289633,8.18169422919082
"102.21",1.13567304774188,3.84202037635259,3.54187803785186,7.33983947005035,0.320860080517898,2.68915777163061,0.0532737076748672,7.6767283497979,4.85098205742111,0.258606734001222,8.47262507728407
"103.21",1.3121801642701,4.32283800258301,6.77512896577411,2.96973388038348,4.21450053641,-1.14605661920733,0.0581595111905804,8.56261742797071,2.70619592053169,0.0130638205980496,4.24351558227746
"104.21",1.73202111828141,3.76331225596368,4.3281333916518,8.65006153369171,2.1979108960414,3.7097848585045,0.016036086528275,8.03605334725166,0.170176744617599,0.0570970905437796,7.80496394172402
"105.21",1.53334014234133,3.64393341867253,8.07039847745278,3.58903415389075,0.817965699730973,-0.572374137952592,0.0562341264898037,6.06040505526534,2.7168671125264,0.0465997263446102,7.45083881985164
"106.21",1.53275250829756,4.03099511633627,7.43223176804227,4.48928579382672,4.06713910098118,3.4791089361904,0.038476491471311,9.46162254020992,4.00517992259467,12.186192908286,7.76134077303114
"107.21",1.52034353138879,3.98596931481734,5.58473530642187,8.94815488214249,2.29602209840616,2.54477801510319,0.0307389520338091,8.07401852807092,4.42616425017341,0.256886643780514,8.17406866959796
"108.21",1.87467710138299,4.02806130284443,5.68515828961574,7.3440331387799,4.90226282223704,1.08681135195483,0.0171586856904849,9.54884421061978,5.92682820367541,0.395635712296646,7.80436282046488
"109.21",1.80626113968901,4.42633596225642,7.81337056974854,6.80569395272593,0.42015040030275,4.63532493959079,0.0261700042448151,8.70152091817489,3.02086560744231,0.77841237436999,7.83976221874611
"110.21",1.75641318503767,4.16030644183047,4.66647493470619,4.4970653588572,0.0795376600649649,3.8448571389317,0.0400540466251002,9.21054508928025,4.45598230156575,92.7991905947571,7.9723391152117
"111.21",1.86547569418326,4.48353223665617,6.24748841588972,3.06773941296671,2.17850832847986,0.531168974219172,0.0236190353442565,9.10554264945817,1.78557845177966,5.49642039148741,5.5615733707336
"112.21",1.82065404229797,3.58436386100948,3.83868492503911,6.19926938984322,1.00723353174612,2.99428490479848,0.0225674624976179,7.19517004893283,7.60203695373104,71.6060871695511,8.04583136763673
"113.21",1.12978616869077,3.67561040795408,6.03515961164467,6.149429213031,4.83638327183504,-1.22624419655934,0.0232310648451829,8.00876156037148,4.15222903340721,0.353307477557045,8.12318282719788
"114.21",1.32516029523686,3.59977767569944,5.33086725045022,8.29236788328633,0.856626294642516,2.22128578096351,0.0571951848756163,7.04034050104431,2.03073489579596,19.1401449098962,7.94319234810141
"115.21",1.858614112949,3.91593686002307,6.87381966630724,5.40608522354477,6.69648505415355,0.461054352267602,0.0800090930777909,9.11977337920518,3.26194100583812,0.14813328618634,8.15604299292618
"116.21",1.63340030633844,4.07522563659586,3.06254990473974,4.84303663510589,4.82180401211339,0.126975140313793,0.061365953049547,8.29071292246645,3.07476554355075,1.33688214841561,7.46388684022791
"117.21",1.56607182556763,3.90138381579891,4.27387529884691,5.32572188745227,1.99902571634159,0.704418804604412,0.0208428315909894,8.09190609779214,1.74546963445845,1.04102082284337,8.13236798060717
"118.21",1.74798233644105,4.40248471684754,6.90595791580766,2.61798546648404,1.26534982694439,2.39391854850039,0.0339273458295371,9.51688792598316,5.57741906989845,0.130259258851882,8.26529824884311
"119.21",1.61091138445772,4.11119758011773,3.98288705426273,1.77989897532393,4.48823662454028,2.22861930138718,0.0368650596381781,8.5461686392107,4.22862144720405,19.3686135482589,7.74941995694961
"120.21",1.33015557588078,4.16321403020993,5.96419786632907,3.10533266607659,4.5285331726558,2.48957747964092,0.0300933880526399,8.73085896382957,4.46953000386065,45.8941582713993,8.62568393835052
"121.21",1.85508967330679,4.02999732713215,6.26342673365579,7.21393483811315,3.06813399129558,2.2231106271903,0.0420251053421475,9.70217325484412,4.23153229230575,37.8970359331233,8.07475704794692
"122.21",1.4190255200956,3.55276732193306,6.02968793036737,2.02393318743328,7.83490009896191,0.0533115949914378,0.0518814022834929,7.961809416092,2.60129151080925,20.3041302468285,6.62196280328303
"123.21",1.04337731748819,3.80110564734787,7.36769317153472,4.77996371747047,4.96395614097385,4.67596248780045,0.0604878976234492,6.75743464629739,2.71368722348783,0.0290717839829377,5.76390285694541
"124.21",1.52690639859065,4.09365181787871,2.85651230051584,5.07907918107326,2.65805687846766,4.47508622593805,0.0559652229237394,8.38028829162524,4.66873682040045,0.716380494483378,7.3019691323295
"125.21",1.43735765293241,4.44787145219743,3.554706094941,5.54799204338224,3.63474428047246,2.33524587464301,0.0325928863315807,6.88259413814486,2.55722176096856,1.47044941265182,5.54306574719526
"126.21",1.52004685206339,4.27577567007393,5.16977173583632,5.07637836603103,5.89951888271071,1.73387660749373,0.0490587829461405,8.14876776030384,-0.749507516053629,2.11040514867369,4.85665204496226
"127.21",1.93138876650482,4.34869639528915,2.51225966933774,5.32032821107438,0.188403188999474,4.41127976183831,0.0286286811927227,7.46664247495234,3.69437998178178,0.357489573565244,8.21086778842896
"128.21",1.92300185072236,4.28210760233924,4.68597341678552,4.87436623159357,2.76097706823406,2.80345161317855,0.0412278452882334,8.8105597881069,5.51932193267107,70.7293284433983,7.50255840035272
"129.21",1.41776419524103,4.09472698206082,3.3303944580022,5.39432298653728,5.89072082769634,1.52548594396615,0.0206579232791799,9.13588641909852,6.8077639250336,0.641248095332111,7.92235378410922
"130.21",1.70886669447646,4.35926942969672,9.08362352076275,5.62531614231384,3.39960358813182,2.91438019318644,0.0663225040609052,8.10104335450944,4.51286799800028,0.201112985162541,8.07398623961013
"131.21",1.55576804606244,4.26134808687493,4.71703504439753,3.12955405846165,2.80506816615094,3.92361273829725,0.0402340405535757,7.99973543944569,9.91357104893817,2.88182791460156,8.30333715445632
"132.21",1.94675609096885,4.36998582957312,8.11675978657344,5.28614733633616,0.812359129317966,2.50815155422594,0.0520936150448519,8.40087950114392,4.67798852860735,2.12789234893198,8.07167873872054
"133.21",1.25820474419743,4.2116274444852,5.87841339524528,5.40415171188607,2.7035532502437,0.587365634335681,0.0295946227134185,9.93276062470264,1.75186509357781,0.133374409054689,3.80132859590883
"134.21",1.599715762306,4.07471646810882,7.11857316344607,7.66867535596531,1.02081602162341,2.19529065896367,0.0354409926576759,7.73946030703957,4.52506075558471,11.2392532752904,8.09903037025669
"135.21",1.33250341773964,3.69992607086897,2.20109995301013,7.2006867477472,0.566998370768602,1.69649445537444,0.0544955968507737,8.45103755206749,1.82824562912484,7.62136444782608,5.08646382070437
"136.21",1.6487896963954,3.90443844092079,7.39107332562752,8.50623632811001,4.92160712411019,-0.335434702443913,0.0380614641738415,8.15613209072902,4.18812895756206,8.55217276828743,7.71989799607845
"137.21",1.79156919918023,3.82665131054819,3.49067339056664,3.76235999062247,1.41751321501076,3.01623241972775,0.061354846914748,7.56830667367529,1.91025532994048,0.237735299194024,3.91782620337112
"138.21",1.28607726399787,4.32518486771733,4.54568262331214,4.53305159278453,0.535081870480209,0.163075140136471,0.0224176092260329,7.98164753111444,1.15845915536309,73.3558970969508,6.21825381379643
"139.21",1.87554438621737,3.62192535586655,3.33427065585939,2.71352877325488,5.17866408514918,1.89732581865963,0.0418127606328474,8.3045269833417,4.73199078836965,9.54560724660371,7.135883824541
"140.21",1.25594402314164,3.70195964677259,2.7567594521091,7.12545794404352,3.25044733346157,3.46254301575486,0.0185990910511446,8.41010978339059,1.16980521632037,13.0540989361161,8.13498059101551
"141.21",1.22581526264548,4.41981584322639,4.16261568501622,3.54358398707296,1.82655638011385,2.33192551038171,0.036822951156194,8.18076616697987,6.73556107393703,24.5877649043811,8.59785517286688
"142.21",1.40727789816447,3.75830999831669,5.24116876074061,3.29646550433868,2.20707952365904,0.426867157033955,0.028843195067828,8.5039943086034,4.64394296666165,19.8061645397312,8.18997426475759
"143.21",1.74874068237841,3.68118976219557,7.85724242558926,6.51951697807905,0.195288932790631,-0.696593593440679,0.0607589172404789,8.0135177681121,3.1678302780782,239.981859766479,8.12582808287373
"144.21",1.81950825662352,4.30503129586577,4.55622266013475,8.07046666208995,1.88619304586403,-0.520699655552644,0.0267438289445029,8.74570733695131,4.39297571360886,2.92905935852778,8.47575003842041
"145.21",1.17854814650491,3.58949539158493,2.3068577688626,3.98159837363134,3.09171498151333,0.551096313486326,0.0566368064416905,8.72905790970991,5.20932863521726,0.00311230626191044,5.53158174476691
"146.21",1.16234720963985,4.30828517256305,4.17031905767332,8.13005542923297,3.83913342908554,1.16911670028739,0.0525754407172066,7.73067488389384,6.59484532573634,2.68080571425786,7.69932511416097
"147.21",1.89382504997775,4.39758674916811,3.24870662470319,7.53597529434027,6.47208574051808,-0.257930719901954,0.0344876027316508,6.88656934460471,5.71408398583531,22.0274801010636,8.0135937866335
