,t_F,T_F,t_T,T_T,t_S,T_S,t_T2,T_T2,T_H,P_ppc,N0,logN
5594.14,1.702243041,3.88080289,5.943518506,4.355941073,4.641567439,2.625493833,0.029453926,7.058064685,6.890863682,0.127703305,0.306707882,-0.512990656
5595.14,1.019454831,3.977138486,9.119057207,6.627257957,3.859888015,5.231022742,0.04606903,8.673374733,4.434428225,0.127703305,0.045934626,-1.272937651
5596.14,1.41524873,3.542204216,5.30262328,9.515935782,4.625104988,1.655225196,0.038474466,8.005611368,4.063406798,0.127703305,0.393339929,2.008300639
5597.14,1.7447203,4.441843765,6.410816123,3.866097795,2.052585939,2.282051428,0.038358541,7.352079077,4.511984577,0.127703305,0.109134297,-0.962019232
5598.14,1.33836207,3.782126257,6.162808542,8.416914715,4.119314553,2.748748395,0.052826378,6.561788449,4.327406882,0.127703305,0.071881787,-1.097162438
5599.14,1.756294244,4.496396509,6.136284292,6.438471283,1.641072769,1.538633693,0.035514413,9.606139326,3.546613552,0.127703305,0.029715359,-1.52686809
5600.14,1.317175037,3.636585846,2.844033394,5.254963622,1.582969554,-0.502314025,0.029484608,9.068087303,2.566926913,0.127703305,0.360876279,-0.442520641
5601.14,1.941017002,4.24403162,4.05823045,8.136451574,3.041478835,2.510017433,0.045397238,8.345561183,3.76555771,0.127703305,0.137404267,0.439596841
5602.14,1.761811435,4.412631529,2.436336665,8.611327588,3.319424201,1.26282184,0.032170577,8.535850913,3.213474961,0.127703305,0.008040902,-0.125569847
5603.14,1.837926963,4.27480652,2.253305783,5.897430858,2.817163692,3.488485669,0.057337346,9.453061068,4.498824595,0.127703305,0.419863869,0.479221482
5604.14,1.112886404,4.078951502,5.050178478,7.465829618,0.471580455,1.55328815,0.0523804,9.704289975,2.970152863,0.127703305,0.003303557,-1.995216636
5605.14,1.032106182,3.69328514,4.982725146,8.955496542,3.028084441,3.759804599,0.049574317,8.955133375,3.933515486,0.127703305,0.285475185,3.33671769
5606.14,1.782404329,3.873716191,6.460834562,7.598210496,5.687161547,4.380179551,0.029321166,9.97024444,4.130977532,0.127703305,0.717961255,3.113902095
5607.14,1.613518197,3.69642677,4.818479211,6.389951315,5.824065446,2.186691102,0.042178299,7.297231329,4.499025663,0.127703305,8.227909015,2.080295387
5608.14,1.492768207,4.03511166,5.903427445,9.389693324,4.608215064,3.356534422,0.03889549,8.543198757,4.227063693,0.127703305,0.065268262,4.44089122
5609.14,1.201291163,3.986905284,3.528487914,4.794073012,2.575950739,1.643521613,0.017813513,6.61417762,5.443268088,0.127703305,0.798870823,0.800352275
5610.14,1.956065163,3.9035615,3.21225747,6.182170881,5.561628227,2.117770447,0.037924458,8.461204372,4.529609587,0.127703305,0.05594117,-1.244733949
5611.14,1.776251233,4.158562642,6.725984595,7.048562696,5.602194182,3.17678287,0.047984416,8.438228981,3.669848893,0.127703305,2.57509773,3.123144753
5612.14,1.671213322,3.648599313,5.170497328,5.095426131,2.160424442,2.291368615,0.052539488,9.576686789,-0.062397479,0.127703305,0.15410278,0.080645087
5613.14,1.783366725,3.578410798,4.300558061,7.99271823,7.08127295,3.883788221,0.022280393,9.203329614,5.992881208,0.127703305,0.202646625,2.966224421
5614.14,1.226836892,4.230278242,7.009053266,4.286806758,6.973263322,-0.44705992,0.041887247,8.212904157,4.494614022,0.127703305,0.012842541,-1.497971635
5615.14,1.151018179,3.754163961,8.458031541,6.701306309,2.515860454,1.796374983,0.037016369,8.358259364,1.145819914,0.127703305,0.458221295,0.088758524
5616.14,1.821666013,3.908485479,5.29034525,4.448957828,5.111596669,1.601176708,0.04491482,8.56153179,2.81700426,0.127703305,0.338312539,-0.13911976
5617.14,1.724049035,4.380722043,4.944758193,6.61661873,3.715395884,1.362933664,0.055127675,9.665079793,4.293500714,0.127703305,0.03805475,-1.084951141
5618.14,1.034571042,4.362705229,4.167871564,6.548966981,2.247731931,2.779521821,0.03641213,8.976439385,3.495561369,0.127703305,0.091585855,0.90846991
5619.14,1.670230137,3.970790653,9.981544969,7.430590785,0.909689142,2.850373168,0.06038895,9.6292478,9.361088661,0.127703305,4.224070141,4.443902791
5620.14,1.381922988,4.193140855,4.053415936,4.853967868,2.037639173,-0.483160703,0.033483188,9.717472542,4.399942375,0.127703305,0.003147574,-1.679867371
5621.14,1.020898858,4.311319257,5.345253865,4.168370815,4.065435664,2.997249478,0.036944284,8.431114955,5.496768703,0.127703305,0.037401206,-1.426960087
5622.14,1.174365517,4.289317823,2.676638345,2.468249846,2.572457361,5.041729318,0.072811075,9.508639212,4.531017717,0.127703305,0.023520145,-0.832530291
5623.14,1.42940313,3.801110896,4.275081832,4.385827842,3.92423456,3.517972079,0.042015599,8.631004066,-0.789551184,0.127703305,0.053853761,-0.418442966
5624.14,1.735413277,4.112963032,3.398348413,6.045005107,6.592980927,0.471988245,0.044064996,8.403285749,6.585213691,0.127703305,2.641786004,1.284100533
5625.14,1.234446584,3.95544523,5.239908093,5.370748575,2.439036925,2.421968452,0.028987562,6.729114495,3.650166537,0.127703305,0.015362157,-1.632005906
5626.14,1.900820654,4.094247909,5.345744502,4.284968825,6.542957872,4.677861072,0.03958022,9.104846757,3.968665441,0.127703305,0.009795711,-1.969896228
5627.14,1.965706366,4.118144235,4.239768503,8.091689053,5.923926643,0.427781703,0.032653861,8.280866971,5.289505552,0.127703305,4.991757636,0.964453287
5628.14,1.853729368,4.077852133,8.926326471,6.755603911,5.428394266,4.13595307,0.0543413,9.288264019,3.714063634,0.127703305,0.071895936,-0.541836915
5629.14,1.441962849,4.066898293,2.94476399,6.246659054,0.248059566,0.726213102,0.030020192,8.630565142,2.023199599,0.127703305,0.035811298,-1.441615636
5630.14,1.51822262,4.408478146,5.112320149,3.799461351,4.833133812,2.812830693,0.044947825,9.616342135,5.92674004,0.127703305,0.109284701,-0.877438463
5631.14,1.003186185,4.050039685,4.512390648,4.791918091,1.082979101,5.278763244,0.041682677,7.496229052,7.091225206,0.127703305,0.57386759,7.141341669
5632.14,1.332003439,3.958541299,6.020002797,9.451804377,7.413014179,2.571422481,0.05482068,8.037147546,5.958239784,0.127703305,0.043226395,-1.356826104
5633.14,1.397943457,3.895276643,4.244438645,4.764745098,4.210827511,2.120199633,0.052195715,7.296059056,3.082506312,0.127703305,0.038683052,0.003352016
5634.14,1.167582951,3.905228667,4.107910742,5.315345057,2.094424717,1.307545006,0.011951231,7.802084621,5.933342191,0.127703305,0.24065954,0.226315388
5635.14,1.224107024,3.874937296,5.472284047,3.272887128,3.133936257,1.011714548,0.044971546,7.366522632,4.944589105,0.127703305,0.369611721,0.035096358
5636.14,1.940918017,3.800282374,6.509810457,5.130870881,4.083742243,4.189872766,0.066609752,8.379521914,5.32529666,0.127703305,0.214723106,1.488487978
5637.14,1.135428284,3.813629902,7.480640232,2.913417392,5.081322922,2.114129784,0.044343413,7.810639716,3.364794177,0.127703305,0.191406839,-0.705886589
5638.14,1.692113049,4.434364475,5.4920416,5.961745927,2.846752801,1.126965362,0.035083414,8.568285886,3.635428601,0.127703305,1.43078203,1.281123263
5639.14,1.840215087,3.702939913,9.440156377,4.246983857,0.100393478,1.111583233,0.02941147,7.696424319,3.68022579,0.127703305,0.015099334,-0.649257157
5640.14,1.951792535,3.880800655,5.47595321,5.142135565,5.342277768,4.582084324,0.045618952,8.750002718,2.671182974,0.127703305,0.4753318,1.320054664
5641.14,1.126996202,3.822808122,9.260168803,6.787828435,0.87405879,0.087242406,0.056316172,7.916811845,2.949828556,0.127703305,0.001344334,-0.330355256
5642.14,1.87252821,4.316444268,8.896786179,4.348543556,2.985284836,1.831751631,0.064602219,7.459638379,3.610530745,0.127703305,0.002983938,-0.893462902
5643.14,1.313648383,3.92838045,9.389124353,5.043021839,0.534783092,-0.281908281,0.039399819,8.60416501,2.658250884,0.127703305,0.039061891,0.074928831
5644.14,1.137086765,3.983488972,8.918188871,4.291801149,4.106670435,1.478042907,0.03633329,9.066449103,4.307356729,0.127703305,0.013053529,-0.73675918
5645.14,1.406455856,3.526724237,4.98395884,4.436072591,1.33682184,4.630126411,0.015517098,8.524681445,4.351855458,0.127703305,0.070051265,-0.679551719
5646.14,1.135103976,3.828281105,3.810362919,9.100280765,6.783104275,2.589169486,0.015796101,8.270270073,2.933549092,0.127703305,0.026897095,0.077192562
5647.14,1.806703851,3.989034675,2.984884742,3.880962119,3.441382775,3.464255057,0.028502829,8.982504456,8.830295588,0.127703305,0.073027985,1.999656629
5648.14,1.50971578,3.929503145,6.397719524,4.849051293,6.09454141,4.718846098,0.0413912,6.87980917,6.135187662,0.127703305,0.469634529,1.343230315
5649.14,1.942809452,3.593657303,4.34619299,4.027843195,5.816218641,2.112739705,0.063610162,7.381762235,3.943845163,0.127703305,0.311807075,0.703516355
5650.14,1.834123541,3.985880015,7.061572274,4.613825853,0.434723416,0.971176751,0.026477793,8.039429475,4.249309259,0.127703305,1.406112656,1.320907679
5651.14,1.001834453,4.297374742,2.519146798,8.782873807,4.922977563,-0.99879671,0.015989668,7.562776974,2.660786338,0.127703305,0.178793072,-0.637279097
5652.14,1.334452587,4.006608048,8.486478492,5.134189793,1.108470264,5.373961453,0.032312994,7.985676621,6.31183963,0.127703305,0.155617698,0.217983647
5653.14,1.389749792,3.797687002,6.384243684,2.794963401,5.065275543,0.99129464,0.056397076,8.56415673,5.775947887,0.127703305,5.655143507,0.757104039
5654.14,1.725873475,3.939785291,5.486312222,6.782541116,3.719840628,4.227153881,0.07360731,7.630874891,3.192336983,0.127703305,0.013516584,-1.866647674
5655.14,1.519259401,4.252170363,7.250626611,4.107772738,3.39048443,0.823699686,0.054600246,6.177457437,4.414058747,0.127703305,0.018347802,-1.730716801
5656.14,1.220860846,3.538676431,4.966269881,7.820496569,1.167436538,2.629064595,0.03689523,9.017698703,1.281270742,0.127703305,0.009050386,0.167044922
5657.14,1.60900183,4.493406603,6.195164048,6.999973586,1.642490975,1.863946198,0.053666649,7.771876467,7.443182568,0.127703305,0.057152789,2.161106088
5658.14,1.612101466,4.471324548,4.181009248,8.279470099,0.723464979,1.349639201,0.023893843,6.29478282,4.552633142,0.127703305,0.081638008,1.871877019
5659.14,1.08995161,4.467125908,4.316950328,6.166268566,2.098062012,-0.351859764,0.043040102,8.209779444,9.545944393,0.127703305,0.031943786,0.044310478
5660.14,1.059694349,4.266147441,3.331078349,3.484262732,0.840710441,3.311963168,0.039106346,9.031798345,2.113959348,0.127703305,1.788994755,0.731431072
5661.14,1.378988802,3.839424955,7.402166518,3.578052999,8.829385285,4.315141532,0.04616927,7.548929563,4.163273567,0.127703305,0.384896863,-0.399905002
5662.14,1.397139804,4.296358142,7.77553681,4.169223537,1.181265815,0.350478921,0.062432693,8.961288404,7.474422429,0.127703305,1.849458107,1.380582922
5663.14,1.241838274,3.616788283,7.224491074,3.069872543,2.900649647,3.005860192,0.021336015,7.116139301,4.639758584,0.175807704,0.204008576,-0.622685512
5664.14,1.702362156,4.469927085,4.395587325,5.161216183,1.266916151,3.992083645,0.03606954,8.743649239,5.184559192,0.175807704,0.601161589,-0.08895351
5665.14,1.273696296,4.357797793,5.799016759,4.320964709,1.454399522,4.164567912,0.037090884,7.18289324,1.761575244,0.175807704,0.093405521,0.106409429
5666.14,1.051965497,3.560183204,6.604118407,5.288147527,3.170396506,-0.566735197,0.053605756,8.340013826,4.490174337,0.175807704,1.154256059,1.564226527
5667.14,1.982712391,4.044930646,3.101986779,3.527593595,4.887463511,5.023750342,0.020117692,7.483430605,1.917119074,0.175807704,0.708469312,-0.014985176
5668.14,1.99538742,3.622721101,4.182615202,4.621787676,0.343243299,4.845888866,0.040105752,8.822048133,3.415101239,0.175807704,0.068003895,0.577301991
5669.14,1.257039123,4.401268354,8.841785887,3.697254604,1.255426973,1.422323778,0.070859916,7.165337943,4.225229303,0.175807704,0.966442276,-0.014549683
5670.14,1.756158207,3.765553407,6.138607303,8.12539878,2.414926305,4.203609192,0.051708654,9.495495758,1.616484337,0.175807704,0.466141318,1.980812884
5671.14,1.005265117,4.489448386,4.237940847,8.851496103,1.384021647,2.770071762,0.048620212,8.46170873,2.342044533,0.175807704,0.052192124,1.779531928
5672.14,1.053569806,4.443534225,3.990642638,4.417133701,5.302716481,4.066059701,0.030848481,8.46373603,3.171057573,0.175807704,0.167579975,-0.310244393
5673.14,1.757329477,4.239012066,7.335449533,4.449869082,7.219693111,2.512605755,0.016504576,9.497639024,5.678929185,0.175807704,4.592160867,0.662194047
5674.14,1.439913754,4.045717264,2.343445464,8.858790303,0.053144246,4.098481602,0.038276213,8.301365274,6.663251842,0.175807704,0.592649976,4.160786146
5675.14,1.855452865,3.565638816,7.334803203,6.005110315,3.387025745,0.097843048,0.043751574,7.282396182,5.320212524,0.175807704,0.018081253,-0.231673144
5676.14,1.491931811,3.513268712,7.454007511,6.622388612,1.427584818,2.92687827,0.043019398,7.994134353,3.298933284,0.175807704,0.144029651,0.355598542
5677.14,1.808706821,4.22581094,3.447519731,5.23177418,7.443154068,3.654847425,0.044277949,9.096594589,5.184205335,0.175807704,0.289174721,1.289344195
5678.14,1.551640011,4.405555215,4.276394676,2.696748069,3.894707497,-0.747959539,0.047242942,7.78997249,0.803065597,0.175807704,0.216383949,-0.664678068
5679.14,1.822499724,3.961833477,6.409409088,6.74435398,1.810486765,1.39728644,0.054496441,8.650535359,4.878030302,0.175807704,0.503581321,2.310810312
5680.14,1.578356301,4.300971929,5.048593561,7.329567793,5.712561338,-1.385094858,0.025344076,7.982046148,6.737465687,0.175807704,0.289969472,0.237827109
5681.14,1.955225836,3.843652498,4.826715015,6.882821824,2.202149163,2.823762042,0.015705269,8.491309716,4.497491804,0.175807704,299.2858892,4.383064712
5682.14,1.602295625,4.011091174,5.138817435,5.551266433,5.590052107,3.426016632,0.049748291,9.146262541,4.308100914,0.175807704,0.132123716,-0.87827346
5683.14,1.009636963,4.487883164,7.943421838,5.792023422,5.369997191,2.077261778,0.010591204,8.737085917,5.987904399,0.175807704,0.218718315,0.040033504
5684.14,1.498576096,4.491977164,4.471580819,3.24303863,2.348629883,2.143140597,0.036037105,9.187124122,4.321064237,0.175807704,0.142847575,-0.818285481
5685.14,1.180563856,4.313769538,4.347388164,5.642816356,2.787775868,4.511094012,0.048354779,9.139818675,4.382625131,0.175807704,0.020672618,0.466275958
5686.14,1.58390439,4.426991189,6.415060279,4.792891532,0.484285872,-0.148850508,0.039472746,8.318086173,4.211994838,0.175807704,0.189506126,-0.667968517
5687.14,1.873121868,4.086068875,7.947263282,5.832309622,0.259067766,3.142214532,0.047428106,7.576965573,3.522545471,0.175807704,0.141319764,0.561724925
5688.14,1.291716218,3.708017308,9.614686324,3.960026721,4.866226237,2.983241837,0.055511846,8.325860296,2.268866177,0.175807704,0.012505144,-1.259489009
5689.14,1.691660001,4.344289062,7.769858562,4.08078683,0.951319465,5.264770558,0.033603501,7.956213174,4.943769325,0.175807704,0.920933156,1.189694936
5690.14,1.59008525,3.517572936,2.235082634,4.042704567,5.515211911,3.229180487,0.031254141,8.684775691,7.837884383,0.175807704,0.979053125,0.269161745
5691.14,1.537944842,3.881441575,3.466769073,8.017955085,4.346517841,4.731145116,0.094262054,9.029384503,4.384559435,0.175807704,0.185533517,1.066839143
5692.14,1.678456642,3.855249751,6.544975573,4.448096126,5.262382626,0.959833255,0.062284319,8.410420481,2.633142431,0.175807704,0.004475807,-2.341090089
5693.14,1.909347478,4.377274859,5.321481685,4.921227295,3.483879693,2.687168554,0.043727097,7.364540479,3.201718504,0.175807704,0.04491282,-1.347349141
5694.14,1.508082524,4.369149713,5.790109252,4.79039415,7.701024426,1.757090515,0.042231092,8.299442808,2.891059941,0.175807704,0.1897897,-0.09441702
5695.14,1.042901543,4.225412002,6.998554791,3.286096549,2.833722603,2.973263357,0.028707997,7.766995387,5.53910123,0.175807704,0.022042002,-0.570212743
5696.14,1.307170682,4.062213749,3.722678168,3.450347374,1.186522616,2.17927208,0.025487436,7.550966783,4.944854409,0.175807704,0.004407827,-2.35541937
5697.14,1.600974555,3.588293986,4.266047025,7.722173104,3.135016261,4.12500821,0.068973921,7.000009737,4.02171151,0.175807704,0.098496259,1.847927124
5698.14,1.715883918,4.239609363,7.565888117,2.827672288,0.915594121,-0.183169702,0.055999061,8.564670009,8.218759213,0.175807704,0.193936455,-0.367455749
5699.14,1.591403544,4.451958903,2.710235369,5.418544388,1.233361126,-0.268754563,0.074435888,9.148575154,7.18006502,0.175807704,0.830043868,-0.042506751
5700.14,1.817006022,4.116120728,4.646244544,5.475520674,3.783441713,4.07299541,0.038125931,8.342103959,4.11020054,0.175807704,0.923518331,0.905436927
5701.14,1.940063082,4.123263557,8.012892712,7.010394446,4.823194582,4.671644438,0.019786317,7.609955233,9.781866658,0.175807704,0.164228403,0.858274663
5702.14,1.574043012,4.277482372,4.02549338,4.664817114,5.091051272,4.832296536,0.053474105,7.343240986,1.582827945,0.175807704,2.50799263,1.504333963
5703.14,1.901151244,3.847474901,5.100214496,6.379280805,4.632028071,1.961552824,0.073490984,9.455476089,1.931001001,0.175807704,0.031854926,-0.74864997
5704.14,1.084800948,3.628232739,7.521689794,7.832330964,5.517539278,2.890269805,0.050826061,9.206919821,4.59415979,0.175807704,14.04505042,2.946910233
5705.14,1.450982354,4.387992381,2.517976567,7.872214813,2.004057504,3.558683271,0.025746795,9.057250887,2.194113931,0.175807704,0.13772889,-0.860579565
5706.14,1.445168538,4.077546941,4.854097116,3.424021672,1.745137339,1.16595373,0.069134295,8.288106942,-0.215395589,0.175807704,0.077478631,-1.110189894
5707.14,1.651186237,3.709499505,8.133024002,5.849372935,1.108371638,-0.895737679,0.021765834,8.195857116,4.686762148,0.175807704,0.155781402,-0.065681577
5708.14,1.033244402,3.594543931,8.177206461,4.912928866,3.01096492,0.107112526,0.059260394,6.890786534,3.757679674,0.175807704,1.764883149,4.64791359
5709.14,1.219151523,4.32450602,3.624745202,5.496323638,4.215603436,4.578658587,0.04844489,8.040343422,5.891092707,0.175807704,12.59051077,2.601637846
5710.14,1.460981722,4.429402885,7.524627571,6.522962667,5.409341702,-0.296218281,0.043322754,8.211956819,3.387585035,0.175807704,0.021350849,-0.497729471
5711.14,1.105214667,4.283341785,6.792379055,7.295045544,1.961907314,2.76835612,0.0486678,8.668844274,7.145750638,0.175807704,0.237955136,0.239556362
5712.14,1.689703414,4.198454587,2.934420207,6.682570536,9.433052516,4.874453649,0.037593327,8.017424289,6.451121404,0.175807704,0.011695858,-1.930524862
5713.14,1.691707593,4.026113673,4.431952412,2.810619346,3.821433154,2.0234331,0.039383927,7.963127344,5.066293587,0.175807704,0.338522375,0.082045549
5714.14,1.551770716,4.342312739,3.920675086,5.07411642,2.208087172,3.452543313,0.045391326,8.815946367,4.714493311,0.175807704,0.394986567,1.479240055
5715.14,1.659602785,3.902116352,8.932518192,2.026572033,0.232878499,1.881136444,0.014380761,7.713294818,3.855797712,0.175807704,0.531646419,-0.274341388
5716.14,1.451437026,4.011137983,4.737781413,5.183656728,0.773502069,3.290640804,0.034344749,7.268218228,4.567023879,0.175807704,0.20419401,0.255042334
5717.14,1.193042418,3.827026231,4.062425326,7.289351346,0.198280307,1.090937869,0.040188077,8.25102994,3.924104337,0.175807704,0.033573039,-0.212972278
5718.14,1.658332672,4.057954949,4.458785101,4.04120177,2.980164849,3.380591813,0.022991367,9.316377621,4.883587511,0.175807704,1.931217258,0.856313079
5719.14,1.122928744,3.632394195,4.889613467,3.847218032,3.675309337,4.794604131,0.039202135,8.781946558,4.419375822,0.175807704,0.017158072,-1.607140276
5720.14,1.723436616,4.04190389,4.271320123,7.046018132,4.273741866,0.773453764,0.020490473,6.237115617,2.395362184,0.175807704,0.700766448,1.278351826
5721.14,1.133816127,4.218712845,4.298745092,5.676204136,6.978340715,2.5601249,0.065926583,7.780145063,6.869305041,0.175807704,0.336994408,0.486015621
5722.14,1.031861877,4.470525766,4.842900579,3.761010406,1.299806318,4.107297038,0.043566243,8.945446051,5.559903699,0.175807704,0.214130444,1.200339085
5723.14,1.897740216,3.858505595,4.068413498,7.19649883,1.162555957,4.306692939,0.06136204,7.81818216,3.476659129,0.175807704,0.500843127,-0.142969819
5724.14,1.635699126,4.231075809,3.258616268,4.868370659,5.248414681,5.042055695,0.068479938,7.746561261,4.60197511,0.175807704,0.40910546,4.658039874
5725.14,1.425406128,3.507360831,4.457946849,3.497416471,2.854108863,0.62506239,0.040154784,8.827574865,0.156868926,0.175807704,0.028044136,-1.552153348
5726.14,1.001039026,4.043792432,4.14389093,3.003759856,3.129388113,4.218253944,0.033962163,8.516842158,3.900071946,0.175807704,0.251434243,0.245261543
5727.14,1.583971755,3.562427088,8.367594759,8.865779569,0.424404638,1.819818922,0.016803583,8.994103657,4.929361569,0.175807704,0.24291188,3.431145592
5728.14,1.117385963,4.321753814,3.732801251,6.141035112,0.246419874,1.980377059,0.02393781,8.407034388,2.260450681,0.175807704,0.480382555,-0.316235794
5729.14,1.945413576,4.399123881,7.990150311,4.357332295,5.598994145,3.322389938,0.033510137,9.092565014,2.689449317,0.175807704,0.011276508,-0.456297761
5730.14,1.875694664,4.060325781,3.515469384,5.231636805,2.885609558,2.173693897,0.07058655,8.763688224,4.519245567,0.175807704,0.191165087,-0.67917566
5731.14,1.640113106,4.167939169,3.214209674,5.009697599,1.767841674,1.674422172,0.026043849,8.220437497,3.248375857,0.175807704,0.782232018,-0.10172615
5732.14,1.147331587,4.3856965,5.523303361,6.444285034,0.244630046,4.106950995,0.021429785,9.374277199,6.20675397,0.175807704,0.419778056,-0.375134852
5733.14,1.809828068,4.121125512,8.626964528,4.879785165,5.420664995,1.069632105,0.026848651,9.725067916,7.287046638,0.175807704,0.605777071,-0.15403499
5734.14,1.473967358,4.488900818,5.545468801,6.424378035,3.476195956,2.989288091,0.036264607,8.578197752,2.125911537,0.175807704,0.452309224,0.003295541
5735.14,1.649569916,3.669340441,6.078828175,6.968693024,6.854100485,2.117627953,0.081398531,7.223607522,9.964027424,0.175807704,0.162636917,-0.787015529
5736.14,1.082289187,4.36285536,3.318085707,7.264654011,1.672594603,1.866781966,0.028019895,8.699837838,4.585170404,0.175807704,0.036143021,-1.431524041
5737.14,1.347568047,4.487764005,3.787712917,8.188075941,0.432810286,3.448486285,0.025269732,8.482542353,5.703062967,0.175807704,0.174220616,1.160030238
5738.14,1.705006269,4.057961764,3.477365272,6.185360547,8.037752188,2.835437764,0.034125524,7.86214641,1.917367573,0.175807704,0.025360588,-1.595292382
5739.14,1.810582328,4.080134537,7.227720679,6.576525955,3.311236891,1.660831558,0.038914395,8.920154445,3.675633462,0.175807704,0.412161191,1.283435146
5740.14,1.624352525,4.016872136,6.120979479,6.087022103,0.296765568,1.968351433,0.091425644,7.582131499,4.569233903,0.175807704,0.623496342,3.189464976
5741.14,1.718302533,3.828187134,5.80962885,6.912354961,4.605423097,0.392282066,0.024936466,9.942844877,3.297517838,0.175807704,0.143148363,0.327638729
5742.14,1.81396126,3.973941143,2.9716795,2.921507148,0.117341128,2.975435907,0.050820741,9.34190079,9.020484356,0.175807704,0.144710903,2.64275811
5743.14,1.963397161,4.470478194,4.727287855,7.326710359,8.805659397,0.271498612,0.018006029,9.595447041,5.081186742,0.175807704,322.8476392,2.570288115
5744.14,1.435625233,3.738699163,2.067760646,8.054182498,0.449730245,3.625704191,0.045003121,9.20954805,4.166389425,0.175807704,3.550138722,1.767248649
5745.14,1.128458773,3.587929285,3.837543966,6.785197879,2.835926822,-0.696282091,0.016906403,8.069912138,9.729663562,0.270361908,0.009926572,2.195298014
5746.14,1.91067268,3.92922578,3.49017474,9.432156664,1.731978982,5.325639347,0.066473895,9.221432192,5.245382787,0.270361908,2.051591529,1.807758025
5747.14,1.20619032,3.947464313,3.095888786,5.785766976,3.187595419,1.320603163,0.086940457,6.889260757,3.408098522,0.270361908,0.019763353,-1.593362761
5748.14,1.471094263,4.024740407,7.129435988,5.022389167,3.635582161,1.470115888,0.083149257,9.296431071,3.817310003,0.270361908,0.31854524,-0.495959312
5749.14,1.030598621,4.460882346,7.592339312,3.41493708,4.284993908,1.201189255,0.050980711,7.610916983,2.21112281,0.270361908,0.008486874,-1.293751316
5750.14,1.128098086,4.488186674,4.708768019,7.833019459,3.159257257,3.573632815,0.047266425,9.290017574,4.838572132,0.270361908,0.153901867,1.681216059
5751.14,1.130617776,4.081108846,7.141792218,5.923869207,5.42496805,3.236445778,0.050507499,7.737649255,-0.717624632,0.270361908,2.345709368,0.370556231
5752.14,1.444838341,4.448763333,4.296031049,6.86447836,0.278295805,3.850852803,0.057759446,7.650635433,0.856176268,0.270361908,0.30787647,-0.493944923
5753.14,1.141495452,4.30568802,6.974815684,8.341874997,9.59746593,1.006591696,0.037583621,8.464808089,4.3004866,0.270361908,0.544636788,-0.182266071
5754.14,1.89741736,4.007378675,4.421144035,4.539038563,2.810196043,0.622241043,0.053264255,8.226196877,7.667107919,0.270361908,0.732098081,1.531079955
5755.14,1.919604699,4.418631855,5.461462218,7.792925104,3.260719924,1.066495872,0.012689721,9.239913047,5.843041,0.270361908,0.039775217,0.645641277
5756.14,1.987869967,3.965978063,4.92323723,3.041482018,8.267976964,2.241757061,0.044599431,7.969728723,4.352521154,0.270361908,0.019010756,-1.719934045
5757.14,1.099750183,3.719422234,5.047194465,4.135567739,5.028350508,0.438952302,0.070206475,8.616832882,5.308347905,0.270361908,0.024662706,-1.527117456
5758.14,1.450608501,3.62180783,9.061944651,2.327908187,4.995232724,1.122330871,0.020742093,9.314353396,4.038593306,0.270361908,0.367970412,-0.432298793
5759.14,1.785224454,4.161936041,5.830839885,3.092264518,4.324512441,4.262414617,0.052846616,8.18773486,7.94082524,0.270361908,0.20204673,5.009353412
5760.14,1.954495953,4.073619714,3.961518626,5.752095582,0.951717726,2.228884786,0.043409181,8.78943442,9.594210548,0.270361908,0.280447703,0.670491639
5761.14,1.857661243,4.064095496,4.231443445,4.093500536,0.139220129,1.147912207,0.028253923,6.885154672,5.431603185,0.270361908,0.006253252,-1.404536953
5762.14,1.495798763,4.01839415,2.765074093,6.004001789,2.794425799,2.842833391,0.020798529,8.618589016,5.503914151,0.270361908,7.11854513,2.970414547
5763.14,1.689819682,4.180464147,4.683321858,4.778750623,4.447071571,4.496404383,0.053149622,9.385353771,8.554870398,0.270361908,0.021651067,0.097333772
5764.14,1.996806015,4.235230321,6.454971478,7.139592692,2.169765422,2.796333567,0.059555218,8.659110221,6.46955582,0.270361908,0.769823443,2.681444717
5765.14,1.264751648,3.706731972,8.926047801,6.802362208,0.830840159,1.956464517,0.041435877,8.741907379,3.684130621,0.270361908,0.003473716,2.969602324
5766.14,1.607202325,4.358245053,6.167282745,4.28077445,3.415548153,0.524878996,0.045479352,9.149107341,1.631585885,0.270361908,0.135370205,-0.604249448
5767.14,1.427157135,3.69331641,6.405211834,6.063156674,6.085695266,1.193477251,0.07168549,8.228854796,4.018851397,0.270361908,0.868630743,-0.060764764
5768.14,1.205102049,3.766241011,4.729081637,6.610821255,1.010925782,1.970028664,0.05027477,8.825484228,2.716579863,0.270361908,0.657512802,2.76031367
5769.14,1.387204061,4.328327739,2.826486296,6.365847938,0.24888,2.290418482,0.022503547,8.306991096,8.115178118,0.270361908,3.091165689,5.734548198
5770.14,1.416120098,4.290635835,6.83284271,3.633264449,8.556136344,4.252006187,0.06215031,7.954515849,1.614036997,0.270361908,0.002615393,-2.582453013
5771.14,1.040719513,4.28996232,6.175919196,5.796924906,0.415635016,3.001644076,0.023085549,7.916712351,3.758380212,0.270361908,0.046216265,-1.182662604
5772.14,1.365260911,3.549963885,5.327735729,5.686578475,1.365173623,-0.394035229,0.082207143,9.614660431,3.060890715,0.270361908,0.3128145,1.373273622
